SCHOOL CODE,COUNTY,PUB/ PRIV,DISTRICT CODE,SCHOOL,ENROLLMENT,PME,PBE,MMR1,MMR2 
102988,ALAMEDA,PUBLIC,61259,ENCOMPASS ACADEMY,42,0,0,41,42
6001820,ALAMEDA,PUBLIC,61259,FRANKLIN ELEM.,132,0,0,121,102
112813,ALAMEDA,PUBLIC,61259,FRED T. KOREMATSU DIS,60,0,0,58,60
6001838,ALAMEDA,PUBLIC,61259,FRUITVALE ELEM.,81,0,1,74,75
115576,ALAMEDA,PUBLIC,61259,FUTURES ELEMENTARY,67,0,0,67,64
6001846,ALAMEDA,PUBLIC,61259,GARFIELD ELEM.,102,0,0,99,99
6001853,ALAMEDA,PUBLIC,61259,GLENVIEW ELEM.,68,0,0,65,59
115584,ALAMEDA,PUBLIC,61259,GLOBAL FAMILY,71,0,0,70,70
6001879,ALAMEDA,PUBLIC,61259,GRASS VALLEY ELEM.,43,0,0,41,32
115618,ALAMEDA,PUBLIC,61259,GREENLEAF ELEMENTARY,71,0,0,71,69
6001911,ALAMEDA,PUBLIC,61259,HILLCREST ELEM.,44,0,0,43,43
6057046,ALAMEDA,PUBLIC,61259,HOOVER ELEM.,71,0,0,71,65
6001713,ALAMEDA,PUBLIC,61259,HOWARD (CHARLES P.) E,32,0,0,31,29
6117402,ALAMEDA,PUBLIC,61259,HUERTA (DOLORES) LEAR,19,0,0,19,19
6118616,ALAMEDA,PUBLIC,61259,INTERNATIONAL COMMUNI,39,0,0,38,38
6001895,ALAMEDA,PUBLIC,61259,"KAISER (HENRY J., JR.",50,0,1,48,47
6072235,ALAMEDA,PUBLIC,61259,"KING (MARTIN LUTHER,",43,0,0,41,39
6096523,ALAMEDA,PUBLIC,61259,LA ESCUELITA ELEM.,43,0,0,43,38
6001978,ALAMEDA,PUBLIC,61259,LAFAYETTE ELEM.,46,0,0,46,43
6001986,ALAMEDA,PUBLIC,61259,LAKEVIEW ELEM.,72,0,0,71,70
6001994,ALAMEDA,PUBLIC,61259,LAUREL ELEM.,88,0,0,88,88
6002000,ALAMEDA,PUBLIC,61259,LAZEAR ELEM.,56,0,0,56,56
115592,ALAMEDA,PUBLIC,61259,LEARNING WITHOUT LIMI,64,0,0,64,64
130633,ALAMEDA,PUBLIC,61259,LIGHTHOUSE COMMUNITY,40,0,0,27,37
6002018,ALAMEDA,PUBLIC,61259,LINCOLN ELEM.,97,0,0,96,88
6001929,ALAMEDA,PUBLIC,61259,MANN (HORACE) ELEM.,62,0,0,62,62
6002042,ALAMEDA,PUBLIC,61259,MANZANITA ELEM.,56,0,0,51,43
6002059,ALAMEDA,PUBLIC,61259,MARKHAM ELEM.,60,0,1,59,58
6001952,ALAMEDA,PUBLIC,61259,MARSHALL (JOHN) ELEM.,29,0,0,27,29
6002067,ALAMEDA,PUBLIC,61259,MAXWELL PARK ELEM.,48,0,0,48,46
6002075,ALAMEDA,PUBLIC,61259,MELROSE ELEM.,65,0,0,65,64
6001945,ALAMEDA,PUBLIC,61259,MILLER (JOAQUIN) ELEM,58,0,0,47,44
108803,ALAMEDA,PUBLIC,61259,MILLSMONT ACADEMY,20,0,0,19,15
6117568,ALAMEDA,PUBLIC,61259,MONARCH ACADEMY,60,0,0,60,60
6002083,ALAMEDA,PUBLIC,61259,MONTCLAIR ELEM.,69,0,1,66,60
6001697,ALAMEDA,PUBLIC,61259,MUNCK (CARL B.) ELEM.,64,0,0,61,62
6117972,ALAMEDA,PUBLIC,61259,NORTH OAKLAND COMM. C,20,0,6,14,13
6002091,ALAMEDA,PUBLIC,61259,PARKER ELEM.,46,0,0,42,38
6002109,ALAMEDA,PUBLIC,61259,PERALTA YEAR AROUND,55,0,0,55,55
6002117,ALAMEDA,PUBLIC,61259,PIEDMONT AVE. ELEM.,66,0,0,65,60
6002125,ALAMEDA,PUBLIC,61259,PRESCOTT ELEM.,55,0,0,50,44
110239,ALAMEDA,PUBLIC,61259,REACH ACADEMY,54,0,0,49,51
6002141,ALAMEDA,PUBLIC,61259,REDWOOD HEIGHTS ELEM.,50,0,0,48,47
6117394,ALAMEDA,PUBLIC,61259,REEMS (ERNESTINE C.),37,0,1,36,36
110262,ALAMEDA,PUBLIC,61259,RISE COMMUNITY,54,0,0,51,51
110254,ALAMEDA,PUBLIC,61259,SANKOFA ACADEMY,24,0,0,21,18
6002166,ALAMEDA,PUBLIC,61259,SANTA FE ELEM.,41,0,0,38,37
110247,ALAMEDA,PUBLIC,61259,SEED ELEMENTARY,38,0,0,36,34
6002174,ALAMEDA,PUBLIC,61259,SEQUOIA ELEM.,62,0,3,59,59
6002182,ALAMEDA,PUBLIC,61259,SOBRANTE PARK ELEM.,35,0,0,35,34
6002190,ALAMEDA,PUBLIC,61259,STONEHURST ELEM.,55,0,0,55,55
100792,ALAMEDA,PUBLIC,61259,THINK COLLEGE NOW,40,0,0,40,38
6002216,ALAMEDA,PUBLIC,61259,THORNHILL ELEM.,59,1,0,57,56
6002208,ALAMEDA,PUBLIC,61259,TILDEN (DOUGLAS) ELEM,67,0,0,66,59
6002273,ALAMEDA,PUBLIC,61259,WOODLAND ELEM. (ACORN,45,0,0,45,44
109983,ALAMEDA,PUBLIC,61259,WORLD ACADEMY,104,0,0,104,94
6002281,ALAMEDA,PUBLIC,61275,BEACH (E.W.) ELEM.,57,0,1,56,54
6002299,ALAMEDA,PUBLIC,61275,HAVENS (F.C.) ELEM.,60,0,1,59,55
6002307,ALAMEDA,PUBLIC,61275,WILDWOOD AVE. ELEM.,59,0,4,55,51
6002372,ALAMEDA,PUBLIC,61291,GARFIELD ELEM.,60,0,0,60,60
6002398,ALAMEDA,PUBLIC,61291,JEFFERSON ELEM.,113,0,0,113,111
6002414,ALAMEDA,PUBLIC,61291,MADISON ELEM.,68,0,0,68,65
6002422,ALAMEDA,PUBLIC,61291,MC KINLEY ELEM.,80,0,1,79,79
6002430,ALAMEDA,PUBLIC,61291,MONROE ELEM.,67,0,0,67,67
6002448,ALAMEDA,PUBLIC,61291,ROOSEVELT ELEM.,80,0,2,78,75
6002455,ALAMEDA,PUBLIC,61291,WASHINGTON ELEM.,76,0,1,75,74
6002463,ALAMEDA,PUBLIC,61291,WILSON ELEM.,130,0,0,130,130
6002505,ALAMEDA,PUBLIC,61309,BAY ELEM.,93,0,1,92,89
6002521,ALAMEDA,PUBLIC,61309,COLONIAL ACRES ELEM.,96,0,0,96,95
6002539,ALAMEDA,PUBLIC,61309,CORVALLIS ELEM.,104,0,0,101,99
6002547,ALAMEDA,PUBLIC,61309,DAYTON ELEM.,80,0,0,80,80
6002554,ALAMEDA,PUBLIC,61309,DEL REY ELEM.,103,0,1,102,100
6002604,ALAMEDA,PUBLIC,61309,GRANT ELEM.,60,0,0,60,59
6002612,ALAMEDA,PUBLIC,61309,HESPERIAN ELEM.,147,0,1,146,146
6002620,ALAMEDA,PUBLIC,61309,HILLSIDE ELEM.,90,0,0,90,90
6002653,ALAMEDA,PUBLIC,61309,LORENZO MANOR ELEM.,120,0,0,116,113
6118038,ALAMEDA,PUBLIC,75093,DOUGHERTY ELEM.,124,0,5,119,108
6001374,ALAMEDA,PUBLIC,75093,DUBLIN ELEM.,78,1,0,75,73
108571,ALAMEDA,PUBLIC,75093,FALLON (ELEANOR MURRA,57,0,1,55,46
6001390,ALAMEDA,PUBLIC,75093,FREDERIKSEN ELEM.,84,1,0,83,83
114579,ALAMEDA,PUBLIC,75093,JOHN GREEN ELEMENTARY,124,1,1,121,115
6001424,ALAMEDA,PUBLIC,75093,MURRAY ELEM.,85,0,0,85,82
6002315,ALAMEDA,PUBLIC,75101,ALISAL ELEM.,78,0,0,78,78
6001366,ALAMEDA,PUBLIC,75101,DONLON ELEM.,99,0,3,96,96
6002323,ALAMEDA,PUBLIC,75101,FAIRLANDS ELEM.,116,0,1,115,115
6114318,ALAMEDA,PUBLIC,75101,HENRY P. MOHR ELEM.,100,0,1,99,99
6001416,ALAMEDA,PUBLIC,75101,LYDIKSEN ELEM.,80,1,1,78,77
6117600,ALAMEDA,PUBLIC,75101,PHOEBE APPERSON HEARS,89,1,2,86,86
6002349,ALAMEDA,PUBLIC,75101,VALLEY VIEW ELEM.,118,0,3,115,115
6089361,ALAMEDA,PUBLIC,75101,VINTAGE HILLS ELEM.,97,0,0,97,97
6002356,ALAMEDA,PUBLIC,75101,WALNUT GROVE ELEM.,108,0,3,105,105
6002711,ALAMEDA,PUBLIC,75119,SUNOL GLEN,30,0,4,26,25
107839,ALAMEDA,PUBLIC,76372,LIVERMORE VALLEY CHAR,100,0,2,98,98
6967434,ALAMEDA,PRIVATE,61119,ALAMEDA CHRTN.,14,0,0,14,11
6204697,ALAMEDA,PRIVATE,61119,CHINESE CHRISTIAN SCH,28,0,0,28,28
6995542,ALAMEDA,PRIVATE,61119,REDWOOD DAY,44,0,0,44,44
6922470,ALAMEDA,PRIVATE,61119,RISING STAR MONTESSOR,15,0,1,14,14
6965891,ALAMEDA,PRIVATE,61119,SAINT JOSEPH'S ELEM.,35,0,0,35,30
6973077,ALAMEDA,PRIVATE,61119,SAINT PHILIP NERI,27,0,0,27,25
6967442,ALAMEDA,PRIVATE,61143,BERKELEY MONTESSORI,21,0,6,15,14
6972723,ALAMEDA,PRIVATE,61143,BERKWOOD HEDGE,20,0,3,17,15
6989784,ALAMEDA,PRIVATE,61143,BLACK PINE CIRCLE,20,0,0,20,15
6900757,ALAMEDA,PRIVATE,61143,ECOLE BILINGUE DE BER,68,0,3,64,61
6919682,ALAMEDA,PRIVATE,61143,MONTESSORI FAMILY SCH,17,0,2,14,11
6973085,ALAMEDA,PRIVATE,61143,SCH.  OF THE MADELEIN,34,0,0,34,33
6998397,ALAMEDA,PRIVATE,61143,SHELTON'S PRIM. ED. C,11,0,0,11,11
6972533,ALAMEDA,PRIVATE,61143,THE ACADEMY,13,0,0,12,12
6994651,ALAMEDA,PRIVATE,61143,WALDEN CTR.,14,0,1,13,13
6995450,ALAMEDA,PRIVATE,61150,REDWOOD CHRTN. - CROS,25,0,0,25,25
6913131,ALAMEDA,PRIVATE,61150,REDWOOD CHRTN. - MAIN,26,1,2,23,23
6922389,ALAMEDA,PRIVATE,61176,CHRTN. COMMUNITY,41,0,0,41,37
7047202,ALAMEDA,PRIVATE,61176,DOMINICAN KDGN.,36,1,0,35,35
6909840,ALAMEDA,PRIVATE,61176,FREMONT CHRTN.,88,0,0,88,88
7047269,ALAMEDA,PRIVATE,61176,MISSION VALLEY MONTES,18,0,0,18,18
6993778,ALAMEDA,PRIVATE,61176,MONTESSORI SCHOOL OF,15,0,1,14,14
6970628,ALAMEDA,PRIVATE,61176,OUR LADY OF GUADALUPE,22,0,0,22,22
7100902,ALAMEDA,PRIVATE,61176,PEACE TERRACE ACADEMY,25,0,0,25,25
6967483,ALAMEDA,PRIVATE,61176,PRINCE OF PEACE LUTHE,34,0,0,34,34
6132872,ALAMEDA,PRIVATE,61176,SCRIBBLES MONTESSORI,14,0,0,14,14
6206023,ALAMEDA,PRIVATE,61176,STRATFORD SCHOOL,70,0,0,70,68
6965909,ALAMEDA,PRIVATE,61192,ALL SAINTS,23,0,0,21,21
6132690,ALAMEDA,PRIVATE,61192,GRACE ACADEMY,14,0,0,14,14
7003304,ALAMEDA,PRIVATE,61192,LEA'S CHRTN.,22,0,0,22,22
7103286,ALAMEDA,PRIVATE,61192,MONTESSORI CHILDREN'S,19,0,0,19,19
6200877,ALAMEDA,PRIVATE,61192,NORTHSTAR SCHOOL,17,0,2,15,15
6972871,ALAMEDA,PRIVATE,61192,SAINT BEDE'S ELEM.,22,0,0,22,22
6965917,ALAMEDA,PRIVATE,61192,SAINT CLEMENT,23,0,0,23,23
6972970,ALAMEDA,PRIVATE,61192,SAINT JOACHIM'S ELEM.,32,0,0,32,32
6995559,ALAMEDA,PRIVATE,61192,WOODROE WOODS,24,0,0,24,24
6995583,ALAMEDA,PRIVATE,61200,OUR SAVIOR LUTH.,31,0,0,30,31
6967525,ALAMEDA,PRIVATE,61200,SAINT MICHAEL'S,18,0,0,18,17
7103823,ALAMEDA,PRIVATE,61200,SUNSET CHRISTIAN SCHO,14,0,1,13,12
7055411,ALAMEDA,PRIVATE,61234,CHALLENGER - NEWARK,149,0,0,149,149
7091234,ALAMEDA,PRIVATE,61234,CHALLENGER SCHOOL,38,0,0,38,38
6972921,ALAMEDA,PRIVATE,61234,SAINT EDWARD SCH.,35,0,0,33,33
6977862,ALAMEDA,PRIVATE,61242,OUR LADY OF THE ROSAR,20,0,0,20,20
7088743,ALAMEDA,PRIVATE,61242,UNION CITY CHRISTIAN,14,0,1,8,6
7082266,ALAMEDA,PRIVATE,61259,ACTS CHRISTIAN ACADEM,27,0,0,27,27
7071632,ALAMEDA,PRIVATE,61259,AURORA,23,0,2,21,21
6928725,ALAMEDA,PRIVATE,61259,BEACON DAY,31,0,0,31,29
7071970,ALAMEDA,PRIVATE,61259,GRAND LAKE MONTESSORI,19,0,4,15,9
6932925,ALAMEDA,PRIVATE,61259,HEAD-ROYCE ATTN:LOWER,38,0,0,38,38
7081524,ALAMEDA,PRIVATE,61259,OAKLAND HEBREW DAY SC,16,0,2,14,11
6998470,ALAMEDA,PRIVATE,61259,PARK DAY,33,0,8,25,25
6933022,ALAMEDA,PRIVATE,61259,PATTEN ACADEMY,16,0,0,15,15
6967517,ALAMEDA,PRIVATE,61259,SAINT ANTHONY'S ELEM.,15,0,0,15,15
6972939,ALAMEDA,PRIVATE,61259,SAINT ELIZABETH'S ELE,32,0,0,32,30
6972962,ALAMEDA,PRIVATE,61259,SAINT JARLATH'S ELEM.,12,0,0,12,10
6973002,ALAMEDA,PRIVATE,61259,SAINT LAWRENCE O'TOOL,22,0,0,22,22
6973010,ALAMEDA,PRIVATE,61259,SAINT LEO THE GREAT S,23,0,0,23,23
6967491,ALAMEDA,PRIVATE,61259,SAINT MARTIN DE PORRE,23,0,0,22,22
6960694,ALAMEDA,PRIVATE,61259,SAINT PAUL'S EPISCOPA,36,0,0,36,36
6967533,ALAMEDA,PRIVATE,61259,SAINT THERESA SCH.,34,0,0,34,34
6994107,ALAMEDA,PRIVATE,61259,SAINT VINCENTS' DAY H,32,0,0,32,32
6203814,ALAMEDA,PRIVATE,61259,STARLITE SCHOOL,18,0,0,18,18
7055254,ALAMEDA,PRIVATE,61259,TREEHOUSE FIRST COVEN,18,0,0,18,17
6972632,ALAMEDA,PRIVATE,61275,CORPUS CHRISTI,32,0,0,32,32
6973135,ALAMEDA,PRIVATE,61275,ZION LUTHERAN,12,0,0,10,10
6972574,ALAMEDA,PRIVATE,61291,ASSUMPTION ELEM.,32,0,0,32,32
7072317,ALAMEDA,PRIVATE,61291,"PRINCIPLED ACADEMY, T",15,0,0,12,11
6970636,ALAMEDA,PRIVATE,61291,SAINT LEANDER,30,0,0,30,29
6972624,ALAMEDA,PRIVATE,61309,CALVARY LUTHERAN,11,0,0,11,11
6932800,ALAMEDA,PRIVATE,61309,CHINESE CHRTN.,50,0,0,50,50
6903454,ALAMEDA,PRIVATE,61309,MONTESSORI PRESCHOOL,10,0,0,10,10
6972947,ALAMEDA,PRIVATE,61309,SAINT FELICITAS SCH.,32,0,0,32,32
7085798,ALAMEDA,PRIVATE,75093,MONTESSORI CHILDREN'S,11,0,0,11,11
6959878,ALAMEDA,PRIVATE,75093,SAINT PHILIP LUTHERAN,20,0,0,20,19
7012222,ALAMEDA,PRIVATE,75093,SAINT RAYMOND'S ELEM.,35,0,0,35,35
7103989,ALAMEDA,PRIVATE,75093,THE QUARRY LANE SCHOO,52,0,0,52,50
6972657,ALAMEDA,PRIVATE,75093,VALLEY CHRTN. ELEM SC,75,0,2,72,71
6977425,ALAMEDA,PRIVATE,75101,CARDEN WEST,31,0,0,30,31
7078769,ALAMEDA,PRIVATE,75101,THE QUARRY LANE SCH.,17,0,0,17,16
6002810,AMADOR,PUBLIC,73981,IONE ELEM.,98,0,4,94,94
6002828,AMADOR,PUBLIC,73981,JACKSON ELEM.,85,0,3,82,80
6002844,AMADOR,PUBLIC,73981,PINE GROVE ELEM.,46,0,7,39,39
6002851,AMADOR,PUBLIC,73981,PIONEER ELEM.,29,0,0,29,29
6002869,AMADOR,PUBLIC,73981,PLYMOUTH ELEM.,30,0,0,30,30
6002877,AMADOR,PUBLIC,73981,SUTTER CREEK ELEM.,46,0,4,42,42
6119523,BUTTE,PUBLIC,10041,BLUE OAK CHARTER,37,0,14,18,9
114991,BUTTE,PUBLIC,10041,CORE BUTTE CHARTER,22,0,2,20,20
9904002,BUTTE,PUBLIC,10041,FOUR WINDS SCHOOL,21,0,0,21,18
6002919,BUTTE,PUBLIC,61382,BANGOR ELEM.,15,0,0,15,15
6002943,BUTTE,PUBLIC,61408,BIGGS ELEM.,35,0,1,34,34
6002968,BUTTE,PUBLIC,61424,CHAPMAN ELEM.,39,0,1,37,38
6113773,BUTTE,PUBLIC,61424,CHICO COUNTRY DAY SCH,56,0,2,54,53
6002976,BUTTE,PUBLIC,61424,CITRUS AVE. ELEM.,58,1,2,55,54
6111116,BUTTE,PUBLIC,61424,EMMA WILSON ELEMENTAR,105,0,2,103,102
118042,BUTTE,PUBLIC,61424,FOREST RANCH CHARTER,10,0,3,7,7
6003008,BUTTE,PUBLIC,61424,HOOKER OAK ELEM.,58,0,7,51,51
6109722,BUTTE,PUBLIC,61424,LITTLE CHICO CREEK EL,95,1,5,88,88
430215,BUTTE,PUBLIC,61424,LOMA VISTA,27,0,3,24,24
6003032,BUTTE,PUBLIC,61424,MARIGOLD ELEM.,65,0,3,62,62
6003024,BUTTE,PUBLIC,61424,MCMANUS (JOHN A.) ELE,99,0,3,96,96
6003040,BUTTE,PUBLIC,61424,NEAL DOW ELEM.,47,0,2,45,45
110551,BUTTE,PUBLIC,61424,NORD COUNTRY,17,0,1,16,16
6003073,BUTTE,PUBLIC,61424,PARKVIEW ELEM.,82,1,4,77,77
6003081,BUTTE,PUBLIC,61424,ROSEDALE ELEM.,63,0,5,58,56
6003099,BUTTE,PUBLIC,61424,SHASTA ELEM.,92,0,2,90,88
6003107,BUTTE,PUBLIC,61424,SIERRA VIEW ELEM.,101,0,5,96,95
6003115,BUTTE,PUBLIC,61432,DURHAM ELEM.,85,0,2,82,81
6003149,BUTTE,PUBLIC,61457,SPRING VALLEY ELEM.,17,0,2,15,13
6003198,BUTTE,PUBLIC,61499,MANZANITA ELEMENTARY,25,0,1,24,24
6003214,BUTTE,PUBLIC,61507,BIRD STREET ELEM.,25,0,0,25,25
6003255,BUTTE,PUBLIC,61507,OAKDALE HEIGHTS ELEM.,64,0,0,64,64
6003263,BUTTE,PUBLIC,61507,OPHIR ELEM.,62,0,0,61,61
6003271,BUTTE,PUBLIC,61507,STANFORD AVE. ELEM.,83,0,0,83,83
6094957,BUTTE,PUBLIC,61507,WYANDOTTE AVE. ELEM.,46,0,0,46,45
6003289,BUTTE,PUBLIC,61523,WILCOX (HELEN M.) ELE,158,0,2,156,149
110338,BUTTE,PUBLIC,61531,ACHIEVE CHARTER OF PA,20,0,0,19,18
6113526,BUTTE,PUBLIC,61531,CEDARWOOD ELEM.,38,0,0,36,35
6113765,BUTTE,PUBLIC,61531,CHILDREN'S COMMUNITY,20,0,0,20,17
6003313,BUTTE,PUBLIC,61531,PARADISE ELEM.,113,0,4,107,105
6105522,BUTTE,PUBLIC,61531,PINE RIDGE SCHOOL,38,0,4,33,32
6003339,BUTTE,PUBLIC,61531,PONDEROSA ELEM.,82,0,5,76,70
102327,BUTTE,PUBLIC,61549,PLUMAS AVENUE ELEMENT,40,1,0,39,39
6003362,BUTTE,PUBLIC,61549,POPLAR AVE. ELEM.,54,0,0,52,54
6003370,BUTTE,PUBLIC,61549,SIERRA AVE ELEM,75,0,0,75,74
6003156,BUTTE,PUBLIC,75507,MCKINLEY PRIMARY,174,0,2,172,170
6973168,BUTTE,PRIVATE,61424,CHICO CHRISTIAN,43,0,1,42,41
6918106,BUTTE,PRIVATE,61424,CHICO MONTESSORI CHIL,11,0,3,8,8
7034820,BUTTE,PRIVATE,61424,CHICO OAKS ADVENTIST,11,0,0,11,10
7037567,BUTTE,PRIVATE,61424,KING'S CHRTN.,16,0,0,16,12
6967582,BUTTE,PRIVATE,61424,NOTRE DAME ELEM.,18,0,0,18,18
6906598,BUTTE,PRIVATE,61507,OROVILLE CHRTN.,11,0,3,8,8
6973903,BUTTE,PRIVATE,61531,PARADISE ADVENTIST AC,21,0,0,17,17
6108518,CALAVERAS,PUBLIC,61564,JENNY LIND,73,0,1,70,71
6003404,CALAVERAS,PUBLIC,61564,MOKELUMNE HILL ELEM.,11,0,2,9,9
6003438,CALAVERAS,PUBLIC,61564,SAN ANDREAS ELEM.,40,0,8,27,32
6003446,CALAVERAS,PUBLIC,61564,VALLEY SPRINGS ELEM.,73,0,5,68,68
6003453,CALAVERAS,PUBLIC,61564,WEST POINT ELEM.,14,0,1,13,13
6003388,CALAVERAS,PUBLIC,61572,COPPEROPOLIS ELEM.,36,0,1,31,27
6003461,CALAVERAS,PUBLIC,61572,MARK TWAIN ELEM.,40,0,0,38,31
6003396,CALAVERAS,PUBLIC,61580,FISCHER (HAZEL) ELEM.,39,0,1,38,33
6088975,CALAVERAS,PUBLIC,61580,MICHELSON (ALBERT A.),39,0,2,37,34
6003495,COLUSA,PUBLIC,61598,BURCHFIELD PRIMARY,117,0,0,117,117
6003503,COLUSA,PUBLIC,61606,MAXWELL ELEM.,23,0,0,23,23
6003511,COLUSA,PUBLIC,61614,ARBUCKLE ELEM.,80,0,0,80,80
6003537,COLUSA,PUBLIC,61614,GRAND ISLAND,15,0,1,14,14
6003552,COLUSA,PUBLIC,61622,WILLIAMS ELEM.,102,0,2,100,100
6905780,COLUSA,PRIVATE,61598,OUR LADY OF LOURDES P,23,0,0,23,20
107342,CONTRA COSTA,PUBLIC,10074,EAST COUNTY ELEMENTAR,10,1,1,8,6
6115703,CONTRA COSTA,PUBLIC,61648,ANTIOCH CHARTER ACADE,28,0,2,26,26
115063,CONTRA COSTA,PUBLIC,61648,ANTIOCH CHARTER ACADE,32,0,1,31,31
6003578,CONTRA COSTA,PUBLIC,61648,BELSHAW ELEM.,121,0,1,119,107
106583,CONTRA COSTA,PUBLIC,61648,CARMEN DRAGON ELEM,99,0,0,99,97
6117501,CONTRA COSTA,PUBLIC,61648,DIABLO VISTA,100,0,0,100,100
6003594,CONTRA COSTA,PUBLIC,61648,FREMONT ELEM.,99,0,0,99,99
6003602,CONTRA COSTA,PUBLIC,61648,KIMBALL ELEM.,103,1,0,102,102
6110514,CONTRA COSTA,PUBLIC,61648,LONDON (JACK) ELEM.,80,0,4,76,76
100461,CONTRA COSTA,PUBLIC,61648,LONE TREE ELEMENTARY,119,0,7,112,112
6003610,CONTRA COSTA,PUBLIC,61648,MARSH ELEM.,95,0,0,95,84
6084941,CONTRA COSTA,PUBLIC,61648,MISSION ELEM.,120,0,1,119,115
6115380,CONTRA COSTA,PUBLIC,61648,MNO GRANT ELEM.,79,0,0,76,75
6108989,CONTRA COSTA,PUBLIC,61648,MUIR (JOHN) ELEM.,100,0,1,99,95
113761,CONTRA COSTA,PUBLIC,61648,ORCHARD PARK ELEM,79,0,1,77,74
6003628,CONTRA COSTA,PUBLIC,61648,SUTTER ELEM.,79,0,1,78,75
6003636,CONTRA COSTA,PUBLIC,61648,TURNER ELEM.,100,1,0,99,99
6003644,CONTRA COSTA,PUBLIC,61655,BRENTWOOD ELEM.,120,0,4,116,114
6070981,CONTRA COSTA,PUBLIC,61655,GARIN ELEM.,129,0,2,126,119
6117410,CONTRA COSTA,PUBLIC,61655,LOMA VISTA ELEMENTARY,109,0,6,103,103
108019,CONTRA COSTA,PUBLIC,61655,MARSH CREEK ELEMENTAR,98,0,0,94,74
6109730,CONTRA COSTA,PUBLIC,61655,NUNN (RON) ELEM.,98,0,2,96,89
102376,CONTRA COSTA,PUBLIC,61655,PIONEER ELEMENTARY,143,0,5,138,135
6119754,CONTRA COSTA,PUBLIC,61655,R. PAUL KREY ELEMENTA,140,0,3,137,135
6101943,CONTRA COSTA,PUBLIC,61663,DISCOVERY BAY ELEM.,85,0,0,85,83
6119838,CONTRA COSTA,PUBLIC,61663,TIMBER POINT ELEMENTA,107,0,12,95,95
6003701,CONTRA COSTA,PUBLIC,61697,RODEO HILLS ELEM.,138,0,0,138,134
6003719,CONTRA COSTA,PUBLIC,61705,KNIGHTSEN ELEM.,31,0,0,31,31
117275,CONTRA COSTA,PUBLIC,61705,OLD RIVER ELEM.,22,0,0,21,21
6003727,CONTRA COSTA,PUBLIC,61713,BURTON VALLEY,111,0,5,106,106
6003743,CONTRA COSTA,PUBLIC,61713,HAPPY VALLEY ELEM.,75,1,6,68,67
6003750,CONTRA COSTA,PUBLIC,61713,LAFAYETTE ELEM.,72,4,0,68,67
6003792,CONTRA COSTA,PUBLIC,61713,SPRINGHILL ELEM.,79,2,2,74,72
6003826,CONTRA COSTA,PUBLIC,61739,JOHN MUIR ELEM.,59,0,3,56,56
6003842,CONTRA COSTA,PUBLIC,61739,LAS JUNTAS ELEM.,56,1,0,55,55
6003875,CONTRA COSTA,PUBLIC,61739,MORELLO ELEM.,81,0,0,81,81
6003834,CONTRA COSTA,PUBLIC,61739,SWETT (JOHN) ELEM.,61,0,2,59,59
6003909,CONTRA COSTA,PUBLIC,61747,CAMINO PABLO ELEM.,60,0,3,57,57
6003933,CONTRA COSTA,PUBLIC,61747,"LOS PERALES ELEM.",64,1,4,59,59
6003917,CONTRA COSTA,PUBLIC,61747,RHEEM (DONALD) ELEM.,63,1,2,60,59
6003958,CONTRA COSTA,PUBLIC,61754,AYERS ELEM.,64,0,0,64,64
6003966,CONTRA COSTA,PUBLIC,61754,BANCROFT ELEM.,94,0,0,92,89
6003974,CONTRA COSTA,PUBLIC,61754,BEL AIR ELEM.,90,0,0,87,83
6003982,CONTRA COSTA,PUBLIC,61754,CAMBRIDGE ELEM.,120,0,1,119,113
106088,CONTRA COSTA,PUBLIC,61754,DELTA VIEW ELEM.,106,1,2,103,100
6004048,CONTRA COSTA,PUBLIC,61754,EL MONTE ELEM.,100,1,0,98,91
6004055,CONTRA COSTA,PUBLIC,61754,FAIR OAKS ELEM.,64,0,0,64,62
6112395,CONTRA COSTA,PUBLIC,61754,GREGORY GARDENS ELEM.,70,0,3,67,66
6004097,CONTRA COSTA,PUBLIC,61754,HIDDEN VALLEY ELEM.,145,0,4,141,136
6004105,CONTRA COSTA,PUBLIC,61754,HIGHLANDS ELEM.,101,1,0,100,98
6004121,CONTRA COSTA,PUBLIC,61754,HOLBROOK ELEM.,75,0,0,75,69
6004154,CONTRA COSTA,PUBLIC,61754,MEADOW HOMES ELEM.,160,0,0,160,156
6004162,CONTRA COSTA,PUBLIC,61754,MONTE GARDENS ELEM.,101,0,2,99,99
6004170,CONTRA COSTA,PUBLIC,61754,MOUNTAIN VIEW ELEM.,60,1,4,55,49
6004188,CONTRA COSTA,PUBLIC,61754,MT. DIABLO ELEM.,128,0,1,127,127
6004246,CONTRA COSTA,PUBLIC,61754,PLEASANT HILL ELEM.,130,0,2,128,125
6096226,CONTRA COSTA,PUBLIC,61754,RIO VISTA ELEM.,65,0,0,65,65
6004253,CONTRA COSTA,PUBLIC,61754,SEQUOIA ELEM.,93,0,1,91,92
6004295,CONTRA COSTA,PUBLIC,61754,SHORE ACRES ELEM.,85,0,0,85,85
6004303,CONTRA COSTA,PUBLIC,61754,SILVERWOOD ELEM.,62,0,1,61,61
6004311,CONTRA COSTA,PUBLIC,61754,STRANDWOOD ELEM.,96,0,2,94,94
6004329,CONTRA COSTA,PUBLIC,61754,SUN TERRACE ELEM.,85,0,1,84,80
6004337,CONTRA COSTA,PUBLIC,61754,VALHALLA ELEM.,91,0,3,88,87
