SCHOOL CODE,COUNTY,PUBLIC/  PRIVATE,PUBLIC SCHOOL DISTRICT,CITY,SCHOOL NAME,ENROLLMENT,PME,PBE§,MMR1 
6038459,SAN DIEGO,PUBLIC,LA MESA-SPRING VALLEY,SPRING VALLEY,HIGHLANDS ELEM.,52,0,0,51
6038467,SAN DIEGO,PUBLIC,LA MESA-SPRING VALLEY,SPRING VALLEY,KEMPTON STREET ELEM.,112,0,0,112
6038509,SAN DIEGO,PUBLIC,LA MESA-SPRING VALLEY,SPRING VALLEY,LA PRESA ELEM.,60,0,1,57
6098446,SAN DIEGO,PUBLIC,LA MESA-SPRING VALLEY,SPRING VALLEY,LOMA ELEM.,64,0,0,61
6038566,SAN DIEGO,PUBLIC,LA MESA-SPRING VALLEY,SPRING VALLEY,RANCHO ELEM.,75,0,1,72
6111207,SAN DIEGO,PUBLIC,LA MESA-SPRING VALLEY,SPRING VALLEY,SWEETWATER SPRINGS COMM.,85,0,4,81
3731239,SAN DIEGO,PUBLIC,JULIAN UNION ELEMENTARY,JULIAN,JULIAN CHARTER,170,0,58,79
6038327,SAN DIEGO,PUBLIC,JULIAN UNION ELEMENTARY,JULIAN,JULIAN ELEM.,32,0,1,31
6117303,SAN DIEGO,PUBLIC,JAMUL-DULZURA UNION ELEMENTARY,JAMUL,GREATER SAN DIEGO ACADEMY,48,0,18,30
6038319,SAN DIEGO,PUBLIC,JAMUL-DULZURA UNION ELEMENTARY,JAMUL,JAMUL PRIMARY SCHOOL,43,0,3,39
6038301,SAN DIEGO,PUBLIC,FALLBROOK UNION ELEMENTARY,CAMP PENDLETON,MARY FAY PENDLETON ELEM.,161,1,2,149
6038285,SAN DIEGO,PUBLIC,FALLBROOK UNION ELEMENTARY,FALLBROOK,FALLBROOK ST. ELEM.,102,0,2,99
6116420,SAN DIEGO,PUBLIC,FALLBROOK UNION ELEMENTARY,FALLBROOK,FRAZIER (WILLIAM H.),122,0,2,119
6096911,SAN DIEGO,PUBLIC,FALLBROOK UNION ELEMENTARY,FALLBROOK,IOWA STREET SCH.,18,0,4,14
6038269,SAN DIEGO,PUBLIC,FALLBROOK UNION ELEMENTARY,FALLBROOK,LA PALOMA ELEM.,122,1,3,117
6109524,SAN DIEGO,PUBLIC,FALLBROOK UNION ELEMENTARY,FALLBROOK,LIVE OAK SCHOOL,79,0,5,71
6096515,SAN DIEGO,PUBLIC,FALLBROOK UNION ELEMENTARY,SAN CLEMENTE,SAN ONOFRE ELEM.,128,0,1,122
107870,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,BERNARDO,79,1,1,69
6038178,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,CENTRAL ELEM.,139,0,0,132
6116776,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,CLASSICAL ACADEMY,127,0,37,90
6038186,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,CONWAY ELEM.,128,0,0,128
102608,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,FARR AVENUE SCHOOL,132,0,0,132
6038202,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,FELICITA ELEM.,154,0,0,152
6038939,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,GLEN VIEW ELEM.,106,0,0,105
101535,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,HERITAGE K-8 CHARTER SCHOOL,69,0,3,66
6038228,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,JUNIPER ELEM.,120,0,3,115
6107882,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,L. R. GREEN ELEM.,79,0,13,63
6038236,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,LINCOLN ELEM.,121,1,0,120
6066997,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,MILLER ELEM.,82,0,6,76
6102750,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,NORTH BROADWAY ELEM.,124,0,9,113
6038244,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,OAK HILL ELEM.,151,1,0,148
6038947,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,ORANGE GLEN ELEM.,124,0,3,120
6110381,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,PIONEER ELEM.,154,0,1,153
107862,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,REIDY CREEK,96,0,16,80
6111769,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,ROCK SPRINGS ELEM.,99,0,1,98
6038251,SAN DIEGO,PUBLIC,ESCONDIDO UNION ELEMENTARY,ESCONDIDO,ROSE ELEM.,103,1,2,97
6117709,SAN DIEGO,PUBLIC,ENCINITAS UNION ELEMENTARY,CARLSBAD,EL CAMINO CREEK ELEM.,77,0,2,72
6106132,SAN DIEGO,PUBLIC,ENCINITAS UNION ELEMENTARY,CARLSBAD,LA COSTA HEIGHTS,81,0,10,71
6108534,SAN DIEGO,PUBLIC,ENCINITAS UNION ELEMENTARY,CARLSBAD,MISSION ESTANCIA ELEM.,65,0,0,65
6112445,SAN DIEGO,PUBLIC,ENCINITAS UNION ELEMENTARY,CARLSBAD,OLIVENHAIN PIONEER ELEM.,67,0,3,64
6066989,SAN DIEGO,PUBLIC,ENCINITAS UNION ELEMENTARY,ENCINITAS,CAPRI ELEM.,102,0,10,92
6099402,SAN DIEGO,PUBLIC,ENCINITAS UNION ELEMENTARY,ENCINITAS,FLORA VISTA ELEM.,69,0,9,59
6038152,SAN DIEGO,PUBLIC,ENCINITAS UNION ELEMENTARY,ENCINITAS,OCEAN KNOLL ELEM.,85,0,6,79
6095046,SAN DIEGO,PUBLIC,ENCINITAS UNION ELEMENTARY,ENCINITAS,PARK DALE LANE ELEM.,71,0,11,59
6038145,SAN DIEGO,PUBLIC,ENCINITAS UNION ELEMENTARY,ENCINITAS,PAUL ECKE CENTRAL ELEM.,96,0,22,74
6038111,SAN DIEGO,PUBLIC,DEL MAR UNION ELEMENTARY,DEL MAR,DEL MAR HEIGHTS ELEM.,56,0,8,47
6088983,SAN DIEGO,PUBLIC,DEL MAR UNION ELEMENTARY,DEL MAR,DEL MAR HILLS ELEM.,35,0,1,34
6115620,SAN DIEGO,PUBLIC,DEL MAR UNION ELEMENTARY,SAN DIEGO,ASHLEY FALLS ELEM.,48,0,0,47
6110696,SAN DIEGO,PUBLIC,DEL MAR UNION ELEMENTARY,SAN DIEGO,CARMEL DEL MAR ELEM.,74,2,0,72
114686,SAN DIEGO,PUBLIC,DEL MAR UNION ELEMENTARY,SAN DIEGO,OCEAN AIR,103,1,4,97
6117923,SAN DIEGO,PUBLIC,DEL MAR UNION ELEMENTARY,SAN DIEGO,SAGE CANYON ELEM.,92,0,1,90
110114,SAN DIEGO,PUBLIC,DEL MAR UNION ELEMENTARY,SAN DIEGO,SYCAMORE RIDGE,67,0,6,58
6120596,SAN DIEGO,PUBLIC,DEL MAR UNION ELEMENTARY,SAN DIEGO,TORREY HILLS,79,0,4,75
6038095,SAN DIEGO,PUBLIC,DEHESA ELEMENTARY,EL CAJON,DEHESA ELEM.,38,0,0,38
6119564,SAN DIEGO,PUBLIC,DEHESA ELEMENTARY,ESCONDIDO,DEHESA CHARTER SCHOOL,89,0,34,54
6038087,SAN DIEGO,PUBLIC,CORONADO UNIFIED,CORONADO,SILVER STRAND ELEM.,58,0,0,58
6038053,SAN DIEGO,PUBLIC,CORONADO UNIFIED,CORONADO,VILLAGE ELEM.,141,0,3,118
6037832,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,BONITA,ALLEN ELEM.,61,0,0,61
6038012,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,BONITA,SUNNYSIDE ELEM.,77,0,1,76
6038038,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,BONITA,VALLEY VISTA ELEM.,86,0,1,85
101592,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,ANNE AND WILLIAM HEDENKAMP ELEM,145,0,4,140
6116859,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,ARROYO VISTA CHARTER,120,0,2,117
6115646,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,CASILLAS ELEM.,68,0,1,67
6037824,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,CASTLE PARK ELEM.,63,0,0,63
6107775,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,CHULA VISTA HILLS ELEM.,78,0,0,78
6115778,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,CHULA VISTA LRNG. COMMUNITY CHAR,119,0,2,117
6109771,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,CLEAR VIEW ELEMENTARY,77,0,3,72
6037881,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,COOK (HAZEL GOES) ELEM.,46,0,0,44
6118988,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,CORKY MCMILLIN,141,0,1,140
6111322,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,DISCOVERY CHARTER,108,0,2,106
6108492,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,EAST LAKE ELEM.,135,0,2,132
6037956,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,FEASTER-EDISON CHARTER,133,0,0,133
6037865,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,HALECREST ELEM.,61,0,2,59
6037873,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,HARBORSIDE ELEM.,93,0,0,93
6118970,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,HERITAGE ELEMENTARY,121,0,0,121
6037899,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,HILLTOP DRIVE ELEM.,64,0,2,62
124321,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,HOWARD GARDNER COMMUNITY CHARTER,22,0,0,22
6037915,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,JOHN J. MONTGOMERY SCHOOL,42,0,0,42
6037923,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,KELLOGG (KARL H.),39,0,2,37
6037907,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,LAUDERBACH (J. CALVIN) ELEM.,119,0,1,118
119594,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,LEONARDO DA VINCI HEALTH SCIENCES CHARTER,42,0,2,38
105957,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,LIBERTY ELEMENTARY SCHOOL,102,0,8,94
6037949,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,LOMA VERDE ELEM.,95,0,0,95
6037980,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,MUELLER CHARTER,136,0,0,136
6113021,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,OLYMPIC VIEW ELEM.,113,0,0,112
6095038,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,OTAY ELEM.,80,0,0,80
6037972,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,PALOMAR ELEM.,48,0,1,47
6066971,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,PARKVIEW ELEM.,82,0,0,82
6037931,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,RICE (LILIAN J.) ELEM.,88,1,0,86
6037857,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,ROGERS (GREG) ELEM.,55,0,2,52
6037840,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,ROHR (FRED H.) ELEM.,43,0,0,43
6037998,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,ROSEBANK ELEM.,84,0,0,84
105965,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,SALT CREEK ELEMENTARY SCHOOL,117,0,5,112
6116396,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,THURGOOD MARSHALL ELEMENTARY,83,0,2,81
6095020,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,TIFFANY (BURTON C.) ELEM.,88,0,1,87
6038020,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,VALLE LINDO ELEM.,77,0,1,76
108662,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,VETERANS ELEMENTARY,151,0,4,146
6038046,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,VISTA SQUARE ELEM.,75,0,0,71
114009,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,CHULA VISTA,WOLF CANYON ELEMENTARY,81,0,4,77
6037964,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,SAN DIEGO,FINNEY (MYRTLE S.) ELEM.,67,0,1,65
6069090,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,SAN DIEGO,JUAREZ-LINCOLN ELEM.,77,0,1,76
6070825,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,SAN DIEGO,LOS ALTOS ELEM.,63,0,0,63
6038004,SAN DIEGO,PUBLIC,CHULA VISTA ELEMENTARY,SAN DIEGO,SILVER WING ELEM,60,0,0,59
6109201,SAN DIEGO,PUBLIC,CARLSBAD UNIFIED,CARLSBAD,AVIARA OAKS ELEM.,108,0,4,104
6037774,SAN DIEGO,PUBLIC,CARLSBAD UNIFIED,CARLSBAD,BUENA VISTA ELEM.,52,1,7,44
6120711,SAN DIEGO,PUBLIC,CARLSBAD UNIFIED,CARLSBAD,CALAVERA HILLS,66,0,6,60
6106512,SAN DIEGO,PUBLIC,CARLSBAD UNIFIED,CARLSBAD,HOPE ELEM.,97,0,11,84
6037782,SAN DIEGO,PUBLIC,CARLSBAD UNIFIED,CARLSBAD,JEFFERSON ELEM.,78,0,5,73
6099352,SAN DIEGO,PUBLIC,CARLSBAD UNIFIED,CARLSBAD,KELLY ELEM.,49,0,1,48
6037790,SAN DIEGO,PUBLIC,CARLSBAD UNIFIED,CARLSBAD,MAGNOLIA ELEM.,67,0,2,65
6116578,SAN DIEGO,PUBLIC,CARLSBAD UNIFIED,CARLSBAD,PACIFIC RIM,138,0,9,123
113498,SAN DIEGO,PUBLIC,CARLSBAD UNIFIED,CARLSBAD,POINSETTIA ELEMENTARY,74,0,7,67
6037766,SAN DIEGO,PUBLIC,CARDIFF ELEMENTARY,CARDIFF-BY-THE-SEA,CARDIFF ELEM.,116,0,10,104
6037568,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,ANZA ELEM.,114,0,0,114
6112148,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,BLOSSOM VALLEY ELEM.,85,0,3,82
6037576,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,BOSTONIA ELEM.,95,0,1,93
6037592,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,CHASE AVE. ELEM.,116,0,1,113
6037600,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,CREST ELEM.,26,0,0,26
108563,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,EJE ACADEMIES CHARTER,86,0,0,83
6037634,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,FLYING HILLS ELEM.,92,0,0,90
6037642,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,FUERTE ELEM.,78,0,2,76
6037741,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,HALL (W. D.) ELEM.,81,0,2,76
6110787,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,JAMACHA ELEM.,90,0,5,85
6037675,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,JOHNSON ELEM.,119,0,3,116
6037683,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,LEXINGTON ELEM.,127,0,0,127
6037691,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,MADISON AVE,78,0,1,74
6037709,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,MAGNOLIA ELEM.,104,0,3,101
6037717,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,MERIDIAN ELEM.,93,0,2,90
6037725,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,NARANCA ELEM.,147,0,1,145
6106025,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,RANCHO SAN DIEGO ELEM.,115,0,1,113
6037733,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,RIOS ELEM.,44,2,1,41
6101794,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,EL CAJON,VISTA GRANDE ELEM.,79,0,0,79
6069082,SAN DIEGO,PUBLIC,CAJON VALLEY UNION ELEMENTARY,LA MESA,AVOCADO ELEM.,93,0,4,85
6037550,SAN DIEGO,PUBLIC,BORREGO SPRINGS UNIFIED,BORREGO SPRINGS,BORREGO SPRINGS ELEM.,26,0,0,25
6037543,SAN DIEGO,PUBLIC,BONSALL UNION ELEMENTARY,BONSALL,BONSALL ELEM.,172,0,20,151
110122,SAN DIEGO,PUBLIC,BONSALL UNION ELEMENTARY,OCEANSIDE,BONSALL WEST ELEMENTARY,80,1,4,75
6113468,SAN DIEGO,PUBLIC,BONSALL UNION ELEMENTARY,PALA,VIVIAN BANKS CHARTER SCH,20,0,0,20
6118723,SAN DIEGO,PUBLIC,ALPINE UNION ELEMENTARY,ALPINE,CREEKSIDE EARLY LEARNING CENTER,186,0,11,157
7087760,SAN DIEGO,PRIVATE,,CARLSBAD,BRIGHT HORIZONS,10,0,1,2
6139646,SAN DIEGO,PRIVATE,,CARLSBAD,"CARLSBAD COUNTRY DAY SCHOOL, LLC",26,0,1,25
6141469,SAN DIEGO,PRIVATE,,CARLSBAD,REDEEMER BY THE SEA LUTHERAN KINDERGARTEN AND PRES,45,0,8,37
6975841,SAN DIEGO,PRIVATE,,CARLSBAD,ST. PATRICK CATHOLIC SCHOOL,52,0,0,52
7031255,SAN DIEGO,PRIVATE,,CHULA VISTA,BONITA COUNTRY DAY SCH.,12,0,0,12
6139638,SAN DIEGO,PRIVATE,,CHULA VISTA,BONITA LEARNING ACADEMY,18,0,0,13
7095854,SAN DIEGO,PRIVATE,,CHULA VISTA,BONITA ROAD CHRISTIAN,33,0,2,31
7031289,SAN DIEGO,PRIVATE,,CHULA VISTA,CALVARY CHRISTIAN ACADEMY,27,0,1,26
7071988,SAN DIEGO,PRIVATE,,CHULA VISTA,MONTESSORI AMERICAN,19,0,0,19
6965537,SAN DIEGO,PRIVATE,,CHULA VISTA,PILGRIM LUTHERAN,16,0,0,16
6981047,SAN DIEGO,PRIVATE,,CHULA VISTA,SAINT JOHN'S EPISCOPAL CHURCH &,19,0,0,17
6905194,SAN DIEGO,PRIVATE,,CHULA VISTA,SOUTHWESTERN CHRTN.,11,0,0,11
6975874,SAN DIEGO,PRIVATE,,CHULA VISTA,ST ROSE OF LIMA SCHOOL,25,0,0,22
6975866,SAN DIEGO,PRIVATE,,CHULA VISTA,ST. PIUS X SCH.,18,0,0,18
6980924,SAN DIEGO,PRIVATE,,CORONADO,CHRIST CHURCH DAY SCHOOL,16,0,0,14
6975650,SAN DIEGO,PRIVATE,,CORONADO,SACRED HEART PARISH SCHOOL,30,0,0,30
6913446,SAN DIEGO,PRIVATE,,EL CAJON,CHRISTIAN ELEM SCHOOL - WEST,22,0,1,16
6904981,SAN DIEGO,PRIVATE,,EL CAJON,CHRISTIAN ELEM. SCHOOL- EAST,25,0,4,21
6975510,SAN DIEGO,PRIVATE,,EL CAJON,HOLY TRINITY ELEM.,18,0,2,16
6975589,SAN DIEGO,PRIVATE,,EL CAJON,OUR LADY OF GRACE SCHOOL,33,1,1,29
637501,SAN DIEGO,PRIVATE,,EL CAJON,PEPPER VALLEY LEARNING CENTER,18,0,0,18
6975767,SAN DIEGO,PRIVATE,,EL CAJON,ST. KIERAN CATHOLIC SCHOOL,11,0,0,11
437516,SAN DIEGO,PRIVATE,,ENCINITAS,CENTRAL MONTESSORI SCHOOL,18,0,0,5
7051352,SAN DIEGO,PRIVATE,,ENCINITAS,ENCINITAS COUNTRY DAY,38,0,5,28
6913800,SAN DIEGO,PRIVATE,,ENCINITAS,RHOADES,28,0,0,17
6140081,SAN DIEGO,PRIVATE,,ENCINITAS,SAINT JOHN THE EVANGELIST,51,0,4,41
6975312,SAN DIEGO,PRIVATE,,ESCONDIDO,CALVIN CHRTN.,23,0,3,19
6975445,SAN DIEGO,PRIVATE,,ESCONDIDO,ESCONDIDO ADVENTIST ACAD.,13,0,0,13
6975437,SAN DIEGO,PRIVATE,,ESCONDIDO,ESCONDIDO CHRTN. ELEM.,48,0,4,41
6965511,SAN DIEGO,PRIVATE,,ESCONDIDO,GRACE LUTHERAN SCH.,24,0,2,22
6975452,SAN DIEGO,PRIVATE,,ESCONDIDO,LIGHT AND LIFE CHRTN. SCH.,53,0,0,53
7097983,SAN DIEGO,PRIVATE,,ESCONDIDO,LIL' COUNTRY CHRISTIAN PRESCHOO,10,0,0,8
6975791,SAN DIEGO,PRIVATE,,ESCONDIDO,ST. MARY'S SCHOOL,23,0,1,19
6954648,SAN DIEGO,PRIVATE,,FALLBROOK,ZION LUTHERAN,11,0,2,9
6918528,SAN DIEGO,PRIVATE,,IMPERIAL BEACH,ST. JAMES LUTHERAN P.S. & K.,10,0,1,9
6975262,SAN DIEGO,PRIVATE,,LA JOLLA,ALL HALLOWS ACAD.,20,0,0,20
6939045,SAN DIEGO,PRIVATE,,LA JOLLA,LA JOLLA COUNTRY DAY,52,0,0,52
7051360,SAN DIEGO,PRIVATE,,LA JOLLA,SAN DIEGO FRENCH AMERICAN SCHOOL,42,0,3,18
6975932,SAN DIEGO,PRIVATE,,LA JOLLA,STELLA MARIS ACAD.,22,2,1,15
6993166,SAN DIEGO,PRIVATE,,LA JOLLA,THE CHILDREN'S SCHOOL,26,0,4,22
6975460,SAN DIEGO,PRIVATE,,LA JOLLA,THE EVANS SCH.,13,0,0,13
6988166,SAN DIEGO,PRIVATE,,LA JOLLA,THE GILLISPIE SCHOOL,34,0,4,30
9937502,SAN DIEGO,PRIVATE,,LA JOLLA,UCSD EARLY CHILDHOOD ED. CNTR.,11,0,0,6
6965503,SAN DIEGO,PRIVATE,,LA MESA,CHRIST LUTHERAN SCHOOL.,26,0,3,22
6927636,SAN DIEGO,PRIVATE,,LA MESA,MT. HELIX ACADEMY,16,0,3,13
6965552,SAN DIEGO,PRIVATE,,LA MESA,ST. MARTIN OF TOURS ACAD.,32,0,0,31
6206205,SAN DIEGO,PRIVATE,,LA MESA,WARREN-WALKER-LA MESA,24,0,0,24
7092869,SAN DIEGO,PRIVATE,,LAKESIDE,FOOTHILLS CHRISTIAN SCH.,23,0,10,13
6975742,SAN DIEGO,PRIVATE,,LEMON GROVE,SAINT JOHN OF THE CROSS CATHOLIC SCHOOL,39,0,0,39
6939326,SAN DIEGO,PRIVATE,,NATIONAL CITY,SAN DIEGO ACADEMY,16,0,0,16
7095136,SAN DIEGO,PRIVATE,,OCEANSIDE,LA PETITE ACAD.,14,0,0,14
7095474,SAN DIEGO,PRIVATE,,OCEANSIDE,NEW VENTURE CHRTN. SCH.,19,0,1,18
7090327,SAN DIEGO,PRIVATE,,OCEANSIDE,OCEANSIDE ADVENTIST ELEM.,21,0,0,21
6930499,SAN DIEGO,PRIVATE,,OCEANSIDE,OLD MISSION MONTESSORI,35,0,4,24
6140388,SAN DIEGO,PRIVATE,,OCEANSIDE,PEPPERTREE MONTESSORI,30,0,0,8
6975817,SAN DIEGO,PRIVATE,,OCEANSIDE,ST. MARY STAR OF THE SEA,33,0,1,32
7072259,SAN DIEGO,PRIVATE,,POWAY,COUNTRY MONTESSORI,19,0,2,16
7097298,SAN DIEGO,PRIVATE,,POWAY,DISCOVERY ISLE CHILD DEV CTR-POWAY CREEK RD,13,0,0,13
6131783,SAN DIEGO,PRIVATE,,POWAY,DISCOVERY ISLE CHILD DEV CTR-POWAY TED WILLIAMS PA,12,0,0,12
6139182,SAN DIEGO,PRIVATE,,POWAY,LEGACY MONTESSORI SCHOOL,12,0,0,12
6904973,SAN DIEGO,PRIVATE,,POWAY,MONTESSORI CDC,13,0,0,10
6131775,SAN DIEGO,PRIVATE,,POWAY,OAK KNOLL MONTESSORI,11,0,0,11
6975833,SAN DIEGO,PRIVATE,,POWAY,ST. MICHAEL'S SCHOOL,39,0,5,33
6902100,SAN DIEGO,PRIVATE,,RANCHO SANTA FE,DIEGUENO COUNTRY SCHOOL,23,0,1,22
6203491,SAN DIEGO,PRIVATE,,RANCHO SANTA FE,HORIZON PREP ELEMENTARY,41,0,16,24
7093602,SAN DIEGO,PRIVATE,,RANCHO SANTA FE,THE NATIVITY SCHOOL,16,1,0,14
6975296,SAN DIEGO,PRIVATE,,SAN DIEGO,BLESSED SACRAMENT PARISH SCH.,23,0,1,22
6135149,SAN DIEGO,PRIVATE,,SAN DIEGO,CARMEL MOUNTAIN PRESCHOOL,20,0,0,19
6932214,SAN DIEGO,PRIVATE,,SAN DIEGO,CHABAD HEBREW ACAD.,29,0,5,24
6927586,SAN DIEGO,PRIVATE,,SAN DIEGO,CHILD'S PRIMARY,14,0,0,14
6918072,SAN DIEGO,PRIVATE,,SAN DIEGO,CHILDREN'S CREATIVE & PERFORMING ARTS ACADEMY OF S,30,0,1,16
1037021,SAN DIEGO,PRIVATE,,SAN DIEGO,CHILDREN'S GROWING CENTER,10,0,0,5
7083835,SAN DIEGO,PRIVATE,,SAN DIEGO,CHILDTIME LEARNING CENTER,10,0,0,10
6910194,SAN DIEGO,PRIVATE,,SAN DIEGO,CHRIST THE CORNERSTONE ACADEMY,37,0,2,28
6902902,SAN DIEGO,PRIVATE,,SAN DIEGO,CITY TREE CHRISTIAN SCHOOL,13,0,1,12
6905061,SAN DIEGO,PRIVATE,,SAN DIEGO,DEL MAR PINES ELEM.,19,0,0,19
6133128,SAN DIEGO,PRIVATE,,SAN DIEGO,ENGLISH FRENCH LEARNING ACADEMY,14,0,2,11
6987945,SAN DIEGO,PRIVATE,,SAN DIEGO,FAITH COMMUNITY SCHOOL,14,0,0,11
