SCHOOL CODE,COUNTY,PUB/ PRIV,DISTRICT CODE,SCHOOL,ENROLLMENT,PME,PBE,MMR1 ,MMR2
6097810,SACRAMENTO,PUBLIC,67447,WOODSIDE ELEM.,70,0,2,66,56
6032908,SACRAMENTO,PUBLIC,73973,ARTHUR S. DUDLEY ELEM,117,0,6,111,111
6032924,SACRAMENTO,PUBLIC,73973,CYRIL SPINELLI ELEM.,50,0,2,48,48
6108948,SACRAMENTO,PUBLIC,73973,NORTH COUNTRY ELEM.,87,0,2,85,83
6107734,SACRAMENTO,PUBLIC,73973,OAK HILL ELEM.,104,0,9,95,94
6100432,SACRAMENTO,PUBLIC,75283,AMERICAN LAKES ELEM.,80,0,0,80,79
6107981,SACRAMENTO,PUBLIC,75283,BANNON CREEK ELEM.,114,0,0,107,90
116806,SACRAMENTO,PUBLIC,75283,H. ALLEN HIGHT ELEMEN,142,0,1,134,111
111138,SACRAMENTO,PUBLIC,75283,HERON,106,0,0,105,103
6104731,SACRAMENTO,PUBLIC,75283,JEFFERSON ELEM.,87,0,1,85,82
6117535,SACRAMENTO,PUBLIC,75283,NATOMAS PARK ELEM.,131,0,2,129,128
6118624,SACRAMENTO,PUBLIC,75283,TWO RIVERS ELEMENTARY,100,0,2,98,95
108860,SACRAMENTO,PUBLIC,75283,WEST LAKE CHARTER,60,0,2,52,41
102277,SACRAMENTO,PUBLIC,75283,WITTER RANCH ELEMENTA,127,0,0,127,125
6033468,SACRAMENTO,PUBLIC,76505,AERO HAVEN,66,0,0,65,62
6033476,SACRAMENTO,PUBLIC,76505,ALLISON (WARREN A.) E,53,0,1,52,50
6033351,SACRAMENTO,PUBLIC,76505,BABCOCK (D.W.) ELEM.,55,0,0,52,42
6033427,SACRAMENTO,PUBLIC,76505,CASTORI (MICHAEL J.),76,0,2,74,66
101766,SACRAMENTO,PUBLIC,76505,COMMUNITY OUTREACH AC,125,0,32,79,93
108795,SACRAMENTO,PUBLIC,76505,CREATIVE CONNECTIONS,24,0,0,23,23
6032932,SACRAMENTO,PUBLIC,76505,DEL PASO  ELEM.,52,0,0,52,51
6033484,SACRAMENTO,PUBLIC,76505,DRY CREEK ELEM.,55,0,1,54,54
6032940,SACRAMENTO,PUBLIC,76505,FAIRBANKS ELEM.,44,0,0,44,43
6112064,SACRAMENTO,PUBLIC,76505,FOOTHILL OAKS,95,0,1,85,64
6033492,SACRAMENTO,PUBLIC,76505,FRONTIER ELEM.,72,0,0,72,69
6032957,SACRAMENTO,PUBLIC,76505,GARDEN VALLEY,48,0,0,48,47
6033385,SACRAMENTO,PUBLIC,76505,HAGGINWOOD ELEM.,63,0,0,56,50
108415,SACRAMENTO,PUBLIC,76505,HERTIAGE PEAK CHARTER,40,0,12,28,28
113878,SACRAMENTO,PUBLIC,76505,HIGHER LEARNING ACADE,30,0,0,29,14
6033518,SACRAMENTO,PUBLIC,76505,HILLSDALE ELEM.,49,0,1,48,44
6033393,SACRAMENTO,PUBLIC,76505,JOHNSON (HARMON) ELEM,64,0,0,62,59
6033500,SACRAMENTO,PUBLIC,76505,JOYCE (FREDERICK C.),72,0,0,63,72
6033526,SACRAMENTO,PUBLIC,76505,KOHLER ELEM.,52,0,0,52,52
6033534,SACRAMENTO,PUBLIC,76505,LARCHMONT ELEM.,50,2,0,48,47
6033542,SACRAMENTO,PUBLIC,76505,MADISON ELEM.,48,0,0,48,46
6032965,SACRAMENTO,PUBLIC,76505,MOREY AVENUE SCHOOL,90,0,0,90,88
6033435,SACRAMENTO,PUBLIC,76505,NORALTO ELEM.,105,1,1,101,90
6032973,SACRAMENTO,PUBLIC,76505,NORTH AVE. ELEM.,36,0,0,36,34
6033443,SACRAMENTO,PUBLIC,76505,NORTHWOOD ELEM.,69,0,0,69,62
6033559,SACRAMENTO,PUBLIC,76505,OAKDALE ELEM.,64,0,1,63,63
6033575,SACRAMENTO,PUBLIC,76505,ORCHARD ELEM.,59,0,1,56,55
6033583,SACRAMENTO,PUBLIC,76505,PIONEER ELEM.,74,0,1,72,73
106450,SACRAMENTO,PUBLIC,76505,REGENCY PARK ELEM.,159,1,2,155,155
6105985,SACRAMENTO,PUBLIC,76505,RIDGEPOINT,93,0,0,91,91
6033591,SACRAMENTO,PUBLIC,76505,RIO LINDA ELEM.,40,0,3,37,36
6033609,SACRAMENTO,PUBLIC,76505,SIERRA VIEW ELEM.,66,0,3,63,62
6033336,SACRAMENTO,PUBLIC,76505,SMYTHE ACADEMY,74,0,1,73,71
6033419,SACRAMENTO,PUBLIC,76505,STRAUCH (HAZEL) ELEM.,90,0,0,88,83
6033617,SACRAMENTO,PUBLIC,76505,VILLAGE ELEM.,51,0,1,50,47
6033633,SACRAMENTO,PUBLIC,76505,WESTSIDE ELEM.,51,0,0,51,51
6033450,SACRAMENTO,PUBLIC,76505,WOODLAKE ELEM.,69,0,0,68,64
6066682,SACRAMENTO,PUBLIC,76505,WOODRIDGE ELEM.,97,0,0,97,93
7096852,SACRAMENTO,PRIVATE,67314,AL-ARQAM ISLAMIC SCHO,41,0,0,41,41
7085707,SACRAMENTO,PRIVATE,67314,BRADSHAW CHRTN.,88,0,1,87,85
6922090,SACRAMENTO,PRIVATE,67314,ELK GROVE MONTESSORI,12,0,0,12,3
7101298,SACRAMENTO,PRIVATE,67314,FLORIN CHRISTIAN SCHO,10,0,0,10,10
7020969,SACRAMENTO,PRIVATE,67314,Merryhill School,39,0,0,23,23
7020837,SACRAMENTO,PRIVATE,67314,SOUTHPOINTE CHRTN. SC,21,0,0,21,21
6976567,SACRAMENTO,PRIVATE,67314,ST. CHARLES BORREMEO,20,0,0,20,20
7100647,SACRAMENTO,PRIVATE,67314,ST. ELIZABETH ANN SET,35,0,1,34,34
7082423,SACRAMENTO,PRIVATE,67314,ST. PETER'S LUTHERAN,23,0,0,23,18
6204549,SACRAMENTO,PRIVATE,67330,BRIGHTON SCHOOLS,33,0,1,31,27
6205843,SACRAMENTO,PRIVATE,67330,FOLSOM CRESCENT SCHOO,10,0,0,10,9
6915177,SACRAMENTO,PRIVATE,67330,FOLSOM MONTESSORI SCH,10,0,2,8,8
7086853,SACRAMENTO,PRIVATE,67330,PHOENIX SCHOOL,97,0,1,96,93
6976609,SACRAMENTO,PRIVATE,67330,ST. JOHN VIANNEY CATH,17,0,0,17,17
6976435,SACRAMENTO,PRIVATE,67330,ST. JOHN'S NOTRE DAME,34,0,1,33,32
6132591,SACRAMENTO,PRIVATE,67330,SUNDANCE MONTESSORI,19,0,3,13,6
6976310,SACRAMENTO,PRIVATE,67439,BROOKFIELD SCHOOL,18,0,1,17,17
7069230,SACRAMENTO,PRIVATE,67439,CAMELLIA WALDORF SCH.,11,0,1,2,1
6902019,SACRAMENTO,PRIVATE,67439,CAPITAL CHRTN. - SCHL,58,0,1,57,56
6922066,SACRAMENTO,PRIVATE,67439,COURTYARD PRIV. SCH.,19,0,0,19,19
6976393,SACRAMENTO,PRIVATE,67439,HOLY SPIRIT PARISH EL,36,1,0,35,35
6976302,SACRAMENTO,PRIVATE,67439,JOHN PAUL II SCHOOL,18,0,0,18,17
7020977,SACRAMENTO,PRIVATE,67439,MERRYHILL COUNTRY - P,34,0,0,32,31
6976542,SACRAMENTO,PRIVATE,67439,SACRED HEART ELEM.,35,0,0,35,35
6976666,SACRAMENTO,PRIVATE,67439,SAINT ROBERT,18,0,0,18,18
6976575,SACRAMENTO,PRIVATE,67439,ST. FRANCIS OF ASSISI,37,0,0,36,21
6976625,SACRAMENTO,PRIVATE,67439,ST. MARY'S ELEM.,59,0,0,59,59
6976641,SACRAMENTO,PRIVATE,67439,ST. PATRICK SCHOOL,14,0,0,14,10
6911283,SACRAMENTO,PRIVATE,67447,CARDEN CHRISTIAN ACAD,12,0,2,10,8
6976328,SACRAMENTO,PRIVATE,67447,CARDEN SCH.  - MICHEL,12,0,0,12,12
9134502,SACRAMENTO,PRIVATE,67447,COUNTRY HILL MONTESSO,10,0,0,10,10
6915524,SACRAMENTO,PRIVATE,67447,CREATIVE FRONTIERS EL,32,0,1,27,27
6918981,SACRAMENTO,PRIVATE,67447,FAITH CHRTN. ACADAMY,12,0,2,10,10
6970156,SACRAMENTO,PRIVATE,67447,HOLY FAMILY SCH.,43,0,0,37,36
6976427,SACRAMENTO,PRIVATE,67447,MERRYHILL COUNTRY - E,16,0,0,11,16
6976450,SACRAMENTO,PRIVATE,67447,OUR LADY OF THE ASSUM,27,0,0,27,24
6976492,SACRAMENTO,PRIVATE,67447,PRESENTATION,15,0,0,14,14
6938211,SACRAMENTO,PRIVATE,67447,SACRAMENTO COUNTRY DA,28,0,0,26,21
6938203,SACRAMENTO,PRIVATE,67447,SACRAMENTO WALDORF,25,0,5,18,18
6976633,SACRAMENTO,PRIVATE,67447,SAINT MEL'S SCH. .,22,0,0,22,22
6981914,SACRAMENTO,PRIVATE,67447,SAINT MICHAEL'S EPIS.,25,0,1,24,24
6133037,SACRAMENTO,PRIVATE,67447,SALAM ELEMENTARY SCHO,16,0,0,16,16
6904395,SACRAMENTO,PRIVATE,67447,SHALOM SCH.,15,0,0,15,13
6976583,SACRAMENTO,PRIVATE,67447,ST. IGNATIUS PARISH,35,0,1,34,34
6976591,SACRAMENTO,PRIVATE,67447,ST. JOHN EVANGELIST,18,0,0,18,18
7072895,SACRAMENTO,PRIVATE,67447,VALLEY CHRTN. ACAD.,16,0,0,16,16
6905269,SACRAMENTO,PRIVATE,67447,VICTORY CHRTN. - CARM,17,0,2,15,15
6937544,SACRAMENTO,PRIVATE,73973,ANTELOPE CHRISTIAN AC,19,0,0,19,16
7006810,SACRAMENTO,PRIVATE,76505,MERRYHILL SCHOOL,56,0,0,54,54
6976468,SACRAMENTO,PRIVATE,76505,ST. JOSEPH,21,0,0,21,21
6902035,SACRAMENTO,PRIVATE,76505,TRINITY CHRTN. ELEM.,20,0,1,19,19
6104509,SAN BENITO,PUBLIC,67470,CALAVERAS ELEM.,77,0,0,77,77
6107338,SAN BENITO,PUBLIC,67470,CERRA VISTA ELEM.,84,0,4,80,79
6114557,SAN BENITO,PUBLIC,67470,GABILAN HILLS,80,0,0,80,80
6035034,SAN BENITO,PUBLIC,67470,HARDIN (R.O.) ELEM.,97,0,0,97,96
115428,SAN BENITO,PUBLIC,67470,HOLLISTER DUAL LANGUA,40,0,0,40,40
6035026,SAN BENITO,PUBLIC,67470,LADD LANE ELEM.,101,0,3,98,98
6035042,SAN BENITO,PUBLIC,67470,SUNNYSLOPE ELEM.,98,0,0,98,98
6095202,SAN BENITO,PUBLIC,67504,SPRING GROVE PRIMARY,91,0,1,90,86
6035133,SAN BENITO,PUBLIC,67553,SOUTHSIDE ELEM.,32,0,1,31,29
6035141,SAN BENITO,PUBLIC,67561,TRES PINOS ELEM.,12,0,0,12,12
6049654,SAN BENITO,PUBLIC,75259,AROMAS ELEM.,58,0,0,58,52
6035117,SAN BENITO,PUBLIC,75259,SAN JUAN ELEM.,35,0,0,35,34
6981930,SAN BENITO,PRIVATE,67470,SACRED HEART,22,0,0,21,21
3630969,SAN BERNARDINO,PUBLIC,10363,DESERT MOUNTAIN REGIO,69,0,3,66,53
3630977,SAN BERNARDINO,PUBLIC,10363,EAST VALLEY REGION SP,19,0,1,18,18
115808,SAN BERNARDINO,PUBLIC,10363,NORTON SPACE AND AERO,141,0,0,119,100
3630985,SAN BERNARDINO,PUBLIC,10363,WEST END REGION SP. E,89,3,1,85,78
6035174,SAN BERNARDINO,PUBLIC,67587,ADELANTO ELEM.,100,0,0,100,100
6111918,SAN BERNARDINO,PUBLIC,67587,DESERT TRAILS ELEM.,77,0,0,75,74
6115117,SAN BERNARDINO,PUBLIC,67587,DON BRADACH SCH.,72,1,0,71,67
6109409,SAN BERNARDINO,PUBLIC,67587,EAGLE RANCH ELEM.,132,0,0,119,121
6035182,SAN BERNARDINO,PUBLIC,67587,GEORGE VISUAL & PERF.,51,0,0,51,51
6120604,SAN BERNARDINO,PUBLIC,67587,MORGAN KINCAID PREPAR,107,0,0,102,102
107441,SAN BERNARDINO,PUBLIC,67587,THEODORE VICK SCHOOL,85,0,0,74,83
109470,SAN BERNARDINO,PUBLIC,67587,VICTORIA MAGATHAN SCH,76,0,0,76,71
112086,SAN BERNARDINO,PUBLIC,67587,WEST CREEK ELEM,63,0,0,62,58
6106694,SAN BERNARDINO,PUBLIC,67587,WESTSIDE PARK,111,0,0,111,106
6035216,SAN BERNARDINO,PUBLIC,67595,ALTA LOMA ELEM.,62,0,2,60,60
6114649,SAN BERNARDINO,PUBLIC,67595,BANYAN ELEM.,67,0,3,64,63
6035232,SAN BERNARDINO,PUBLIC,67595,CARNELIAN ELEM.,70,0,7,63,63
6101786,SAN BERNARDINO,PUBLIC,67595,DEER CANYON ELEM.,94,0,11,83,83
6104475,SAN BERNARDINO,PUBLIC,67595,HERMOSA ELEM.,71,0,4,67,67
6094940,SAN BERNARDINO,PUBLIC,67595,JASPER ELEM.,76,0,3,73,73
6098503,SAN BERNARDINO,PUBLIC,67595,STORK (FLOYD M.) ELEM,111,0,3,108,101
6107510,SAN BERNARDINO,PUBLIC,67595,VICTORIA GROVES ELEM.,82,0,1,81,78
6035299,SAN BERNARDINO,PUBLIC,67611,CAMERON ELEM.,84,0,0,82,71
6035307,SAN BERNARDINO,PUBLIC,67611,CRESTLINE ELEM.,84,0,0,80,53
6035349,SAN BERNARDINO,PUBLIC,67611,HENDERSON ELEM.,76,0,0,75,73
6035356,SAN BERNARDINO,PUBLIC,67611,HINKLEY ELEM.,39,0,0,38,36
6035372,SAN BERNARDINO,PUBLIC,67611,LENWOOD ELEM.,75,0,0,71,53
6035380,SAN BERNARDINO,PUBLIC,67611,MONTARA ELEM.,83,0,0,81,79
6035414,SAN BERNARDINO,PUBLIC,67611,SKYLINE NORTH ELEM.,63,0,0,58,61
6035422,SAN BERNARDINO,PUBLIC,67611,THOMSON ELEM.,54,0,0,51,53
6112866,SAN BERNARDINO,PUBLIC,67637,BALDWIN LANE ELEM.,64,0,3,61,58
6105936,SAN BERNARDINO,PUBLIC,67637,BIG BEAR ELEM.,48,0,3,43,42
6067052,SAN BERNARDINO,PUBLIC,67637,NORTH SHORE ELEM.,74,0,0,74,74
6104525,SAN BERNARDINO,PUBLIC,67645,BEAR GULCH ELEM.,89,0,0,89,87
6035489,SAN BERNARDINO,PUBLIC,67645,CENTRAL ELEM.,95,0,2,92,92
6106603,SAN BERNARDINO,PUBLIC,67645,COYOTE CANYON,120,0,4,116,115
6099204,SAN BERNARDINO,PUBLIC,67645,DONA MERCED ELEM.,81,0,0,81,81
6035505,SAN BERNARDINO,PUBLIC,67645,VALLE VISTA ELEM.,85,0,1,84,84
6098362,SAN BERNARDINO,PUBLIC,67678,ANNA (BORBA) ELEM.,99,0,0,99,99
6108666,SAN BERNARDINO,PUBLIC,67678,BUTTERFIELD RANCH ELE,72,0,0,72,72
936001,SAN BERNARDINO,PUBLIC,67678,CAL AERO PRESERVE ACA,80,0,1,79,79
110726,SAN BERNARDINO,PUBLIC,67678,CHAPARRAL ELEMENTARY,90,1,0,89,85
6098354,SAN BERNARDINO,PUBLIC,67678,CORTEZ ELEM.,110,0,0,110,110
6111710,SAN BERNARDINO,PUBLIC,67678,COUNTRY SPRINGS ELEM.,66,0,0,66,63
6101513,SAN BERNARDINO,PUBLIC,67678,DICKEY (LEVI) ELEM.,101,0,3,98,96
6098347,SAN BERNARDINO,PUBLIC,67678,DICKSON ELEM.,103,0,0,102,98
6106629,SAN BERNARDINO,PUBLIC,67678,EAGLE CANYON ELEM.,97,0,3,94,93
100578,SAN BERNARDINO,PUBLIC,67678,EDWIND RHODES ELEM.,84,0,0,84,83
6035554,SAN BERNARDINO,PUBLIC,67678,GLENMEADE ELEM.,102,0,0,102,102
6112833,SAN BERNARDINO,PUBLIC,67678,HIDDEN TRAILS ELEM.,63,0,1,62,62
6035570,SAN BERNARDINO,PUBLIC,67678,HOWARD (CATTLE) ELEM.,95,0,2,93,92
100594,SAN BERNARDINO,PUBLIC,67678,LIBERTY ELEMENTARY SC,100,0,0,99,99
6106611,SAN BERNARDINO,PUBLIC,67678,LITEL (GERALD F.) ELE,68,0,1,67,67
6108195,SAN BERNARDINO,PUBLIC,67678,LYLE (BRIGGS) FUNDAME,72,0,0,72,71
6035513,SAN BERNARDINO,PUBLIC,67678,MARSHAL (E. J.) ELEM.,87,0,0,87,84
6107288,SAN BERNARDINO,PUBLIC,67678,NEWMAN ELEM.,115,0,0,115,109
6107270,SAN BERNARDINO,PUBLIC,67678,OAKRIDGE ELEM.,92,0,1,91,91
6102974,SAN BERNARDINO,PUBLIC,67678,ROLLING RIDGE ELEM.,68,0,0,68,67
6035588,SAN BERNARDINO,PUBLIC,67678,"WALNUT ELEMENTARY",125,0,0,125,125
100586,SAN BERNARDINO,PUBLIC,67678,WICKMAN  ELEM.,118,0,1,117,117
6101034,SAN BERNARDINO,PUBLIC,67686,ALICE BIRNEY ELEM.,120,0,0,120,119
6110142,SAN BERNARDINO,PUBLIC,67686,COOLEY RANCH ELEM.,98,0,0,98,98
6035604,SAN BERNARDINO,PUBLIC,67686,CRESTMORE ELEM.,114,0,0,114,114
6113633,SAN BERNARDINO,PUBLIC,67686,D'ARCY ELEM.,60,1,0,59,59
6035620,SAN BERNARDINO,PUBLIC,67686,GRAND TERRACE ELEM.,89,1,0,88,85
6035638,SAN BERNARDINO,PUBLIC,67686,GRANT ELEM.,103,0,0,103,102
6108831,SAN BERNARDINO,PUBLIC,67686,JURUPA VISTA ELEM.,100,0,0,100,99
6035653,SAN BERNARDINO,PUBLIC,67686,LEWIS (MARY B.) ELEM.,118,0,0,117,118
6035646,SAN BERNARDINO,PUBLIC,67686,LINCOLN ELEM.,100,0,0,99,97
6035661,SAN BERNARDINO,PUBLIC,67686,MCKINLEY ELEM.,98,0,0,98,98
6035679,SAN BERNARDINO,PUBLIC,67686,PAUL J. ROGERS ELEM.,100,0,1,95,95
6107452,SAN BERNARDINO,PUBLIC,67686,RECHE CANYON ELEM.,100,0,1,99,96
6035687,SAN BERNARDINO,PUBLIC,67686,RUTH GRIMES ELEM.,108,0,0,107,102
6035612,SAN BERNARDINO,PUBLIC,67686,SMITH (GERALD A.) ELE,102,0,0,102,100
6120422,SAN BERNARDINO,PUBLIC,67686,SYCAMORE HILLS,100,0,1,98,95
6035711,SAN BERNARDINO,PUBLIC,67686,TERRACE VIEW ELEM.,95,0,1,94,94
6035729,SAN BERNARDINO,PUBLIC,67686,WALTER ZIMMERMAN ELEM,120,0,0,120,120
6035745,SAN BERNARDINO,PUBLIC,67686,WOODROW WILSON ELEM.,105,0,1,104,104
6035752,SAN BERNARDINO,PUBLIC,67694,CUCAMONGA ELEM.,90,0,0,89,87
6035760,SAN BERNARDINO,PUBLIC,67694,LOS AMIGOS ELEM.,107,0,0,107,105
6109185,SAN BERNARDINO,PUBLIC,67694,ONTARIO CTR.,101,0,0,101,101
6107569,SAN BERNARDINO,PUBLIC,67702,CARYN ELEM.,76,1,4,71,71
6116263,SAN BERNARDINO,PUBLIC,67702,DAVID W. LONG ELEMENT,100,0,3,96,96
6112130,SAN BERNARDINO,PUBLIC,67702,EAST HERITAGE ELEM.,85,0,1,84,84
102939,SAN BERNARDINO,PUBLIC,67702,ETIWANDA COLONY ELEME,128,2,5,121,121
6119622,SAN BERNARDINO,PUBLIC,67702,GRAPELAND ELEMENTARY,99,0,0,99,99
6118467,SAN BERNARDINO,PUBLIC,67702,JOHN GOLDEN ELEM.,107,0,4,103,103
6112114,SAN BERNARDINO,PUBLIC,67702,LIGHTFOOT (CARLTON P.,92,0,1,91,91
113688,SAN BERNARDINO,PUBLIC,67702,PERDEW ELEMENTARY,116,0,1,115,114
6117519,SAN BERNARDINO,PUBLIC,67702,SOLORIO (CECILIA L.),123,0,1,122,119
6112122,SAN BERNARDINO,PUBLIC,67702,TERRA VISTA ELEM.,128,1,2,125,123
6108005,SAN BERNARDINO,PUBLIC,67702,WEST HERITAGE ELEM.,73,0,1,68,66
6106595,SAN BERNARDINO,PUBLIC,67702,WINDROWS ELEM.,99,0,2,97,97
100347,SAN BERNARDINO,PUBLIC,67710,ALMOND ELEMENTARY,91,0,0,91,91
113944,SAN BERNARDINO,PUBLIC,67710,BEECH ELEMENTARY,108,0,0,108,108
6110670,SAN BERNARDINO,PUBLIC,67710,CANYON CREST ELEM.,119,1,0,118,117
6106702,SAN BERNARDINO,PUBLIC,67710,CHAPARRAL ELEM.,52,0,0,52,52
6115984,SAN BERNARDINO,PUBLIC,67710,CITRUS ELEMENTARY,132,0,0,132,132
6068761,SAN BERNARDINO,PUBLIC,67710,CYPRESS ELEM.,126,1,0,125,123
6114052,SAN BERNARDINO,PUBLIC,67710,DATE ELEM.,128,0,2,126,126
102517,SAN BERNARDINO,PUBLIC,67710,DOROTHY GRANT ELEMENT,122,0,0,122,119
6111173,SAN BERNARDINO,PUBLIC,67710,HEMLOCK ELEM.,77,0,0,76,76
6035794,SAN BERNARDINO,PUBLIC,67710,JUNIPER ELEM.,105,0,0,105,105
113423,SAN BERNARDINO,PUBLIC,67710,KATHY BINKS ELEMENTAR,87,0,0,87,85
6035810,SAN BERNARDINO,PUBLIC,67710,LIVE OAK ELEM.,64,0,0,64,64
6106470,SAN BERNARDINO,PUBLIC,67710,LOCUST ELEM.,62,0,0,62,60
6110688,SAN BERNARDINO,PUBLIC,67710,MANGO ELEM.,73,0,0,73,73
6035828,SAN BERNARDINO,PUBLIC,67710,MAPLE ELEM.,112,0,0,112,112
6035836,SAN BERNARDINO,PUBLIC,67710,NORTH TAMARIND ELEM.,83,0,1,82,81
6108062,SAN BERNARDINO,PUBLIC,67710,OAK PARK ELEM.,84,0,1,83,83
6035844,SAN BERNARDINO,PUBLIC,67710,OLEANDER ELEM.,139,0,0,139,138
6035851,SAN BERNARDINO,PUBLIC,67710,PALMETTO ELEM.,158,0,0,158,158
6035869,SAN BERNARDINO,PUBLIC,67710,POPLAR ELEM.,127,1,1,125,125
6035893,SAN BERNARDINO,PUBLIC,67710,PRIMROSE (VIRGINIA) E,89,2,0,87,87
6035877,SAN BERNARDINO,PUBLIC,67710,RANDALL PEPPER ELEM.,130,0,0,130,130
6035885,SAN BERNARDINO,PUBLIC,67710,REDWOOD ELEM.,94,0,1,93,91
6108070,SAN BERNARDINO,PUBLIC,67710,SHADOW HILLS ELEM.,89,1,3,85,85
6119986,SAN BERNARDINO,PUBLIC,67710,SIERRA LAKES ELEM.,122,0,2,119,117
6035901,SAN BERNARDINO,PUBLIC,67710,SOUTH TAMARIND ELEM.,130,0,0,130,129
6120042,SAN BERNARDINO,PUBLIC,67710,TED PORTER ELEMENTARY,131,0,0,131,129
6102933,SAN BERNARDINO,PUBLIC,67710,TOKAY ELEM.,113,0,0,113,113
6035919,SAN BERNARDINO,PUBLIC,67710,WEST RANDALL ELEM.,93,0,0,93,93
6035935,SAN BERNARDINO,PUBLIC,67736,HELENDALE ELEM.,75,0,0,70,66
6109615,SAN BERNARDINO,PUBLIC,67777,CONDOR ELEM.,105,0,2,103,103
6106827,SAN BERNARDINO,PUBLIC,67777,FRIENDLY HILLS ELEM.,51,0,2,49,49
6035984,SAN BERNARDINO,PUBLIC,67777,JOSHUA TREE ELEM.,56,0,2,54,52
6109623,SAN BERNARDINO,PUBLIC,67777,LANDERS ELEM.,24,0,1,23,22
6035992,SAN BERNARDINO,PUBLIC,67777,MORONGO ELEM.,28,0,0,28,28
6036008,SAN BERNARDINO,PUBLIC,67777,OASIS ELEM.,103,1,2,99,99
6113070,SAN BERNARDINO,PUBLIC,67777,ONAGA ELEM.,121,0,5,116,116
6036016,SAN BERNARDINO,PUBLIC,67777,PALM VISTA ELEM.,68,0,3,65,65
6036024,SAN BERNARDINO,PUBLIC,67777,TWENTYNINE PALMS ELEM,139,1,4,134,129
6105589,SAN BERNARDINO,PUBLIC,67777,YUCCA MESA ELEM.,63,0,6,56,57
6036040,SAN BERNARDINO,PUBLIC,67777,YUCCA VALLEY ELEM.,90,0,0,90,90
6105449,SAN BERNARDINO,PUBLIC,67785,CREEK VIEW ELEM.,105,0,1,104,103
6036057,SAN BERNARDINO,PUBLIC,67785,MOUNTAIN VIEW ELEM.,79,0,0,79,78
6110050,SAN BERNARDINO,PUBLIC,67785,RANCH VIEW ELEM.,105,1,1,103,102
6036065,SAN BERNARDINO,PUBLIC,67793,MT. BALDY JOINT ELEM.,11,0,0,11,10
6036081,SAN BERNARDINO,PUBLIC,67801,KATIE HOHSTADT ELEMEN,79,0,1,78,77
6036123,SAN BERNARDINO,PUBLIC,67819,ARROYO ELEM.,76,0,0,76,72
6036131,SAN BERNARDINO,PUBLIC,67819,BERLYN AVE. ELEM.,81,0,0,81,80
6036149,SAN BERNARDINO,PUBLIC,67819,BON VIEW ELEMENTARY,111,0,1,110,109
6036156,SAN BERNARDINO,PUBLIC,67819,BUENA VISTA ARTS- INT,60,0,4,56,56
6036164,SAN BERNARDINO,PUBLIC,67819,CENTRAL ELEM.,103,0,1,102,102
6036172,SAN BERNARDINO,PUBLIC,67819,CORONA ELEMENTARY,99,1,0,98,97
6036214,SAN BERNARDINO,PUBLIC,67819,DEL NORTE ELEMENTARY,114,0,0,113,101
6036222,SAN BERNARDINO,PUBLIC,67819,EDISON ELEM.,89,0,0,89,84
6036230,SAN BERNARDINO,PUBLIC,67819,EL CAMINO ELEM.,60,0,2,58,58
6036248,SAN BERNARDINO,PUBLIC,67819,ELDERBERRY ELEM.,93,0,0,92,93
6036255,SAN BERNARDINO,PUBLIC,67819,EUCLID ELEMENTARY,76,0,1,71,68
6036263,SAN BERNARDINO,PUBLIC,67819,HAWTHORNE ELEM.,94,0,0,94,93
6036198,SAN BERNARDINO,PUBLIC,67819,HAYNES ELEM.,122,0,0,122,120
6036271,SAN BERNARDINO,PUBLIC,67819,HOWARD ELEM.,83,0,1,81,79
6036297,SAN BERNARDINO,PUBLIC,67819,KINGSLEY ELEM.,110,0,0,110,106
6036305,SAN BERNARDINO,PUBLIC,67819,LEHIGH ELEM.,100,0,1,99,93
6096283,SAN BERNARDINO,PUBLIC,67819,LINCOLN DCH / KDGN.,93,0,1,92,92
6036347,SAN BERNARDINO,PUBLIC,67819,MARIPOSA ELEM,111,0,0,111,110
6036354,SAN BERNARDINO,PUBLIC,67819,MISSION ELEM.,106,0,0,106,102
6036362,SAN BERNARDINO,PUBLIC,67819,MONTE VISTA ELEM.,86,0,0,86,83
100115,SAN BERNARDINO,PUBLIC,67819,MONTERA ELEM.,90,0,0,90,90
6036370,SAN BERNARDINO,PUBLIC,67819,MORENO ELEM.,84,0,0,84,79
6036388,SAN BERNARDINO,PUBLIC,67819,RAMONA ELEM.,108,0,0,108,103
6036412,SAN BERNARDINO,PUBLIC,67819,SULTANA ELEM.,130,0,0,129,124
6036446,SAN BERNARDINO,PUBLIC,67819,VINEYARD ELEM.,74,0,0,74,73
100107,SAN BERNARDINO,PUBLIC,67819,VISTA GRANDE ELEM,77,0,1,76,75
111807,SAN BERNARDINO,PUBLIC,67827,MOJAVE RIVER ACADEMY,12,0,0,12,11
6036453,SAN BERNARDINO,PUBLIC,67827,ORO GRANDE ELEM.,20,0,0,15,14
113928,SAN BERNARDINO,PUBLIC,67827,RIVERSIDE PREP SCHOOL,88,0,3,76,63
6108179,SAN BERNARDINO,PUBLIC,67843,ARROYO VERDE ELEM.,86,0,1,85,83
6111132,SAN BERNARDINO,PUBLIC,67843,BRYN MAWR ELEM.,157,0,1,156,151
6036479,SAN BERNARDINO,PUBLIC,67843,CRAFTON ELEM.,79,0,2,77,75
6036487,SAN BERNARDINO,PUBLIC,67843,CRAM ELEM.,96,0,1,95,93
6036503,SAN BERNARDINO,PUBLIC,67843,FRANKLIN ELEM.,93,0,1,92,92
