SCHOOL CODE,COUNTY,PUB/ PRIV,DISTRICT CODE,SCHOOL,ENROLLMENT,PME,PBE§,MMR1 ,2 MMR‡ 
6002919,BUTTE,PUBLIC,61382,BANGOR ELEM.,16,0,0,16,14
6002943,BUTTE,PUBLIC,61408,BIGGS ELEM.,36,0,0,36,31
6002968,BUTTE,PUBLIC,61424,CHAPMAN ELEM.,38,0,3,35,35
6113773,BUTTE,PUBLIC,61424,CHICO COUNTRY DAY SCH,60,0,5,55,53
6002976,BUTTE,PUBLIC,61424,CITRUS AVE. ELEM.,52,0,0,51,51
6111116,BUTTE,PUBLIC,61424,EMMA WILSON ELEMENTAR,67,0,1,66,66
118042,BUTTE,PUBLIC,61424,FOREST RANCH CHARTER,16,0,1,15,11
6003008,BUTTE,PUBLIC,61424,HOOKER OAK ELEM.,49,0,6,43,40
6109722,BUTTE,PUBLIC,61424,LITTLE CHICO CREEK EL,69,0,2,67,67
6003032,BUTTE,PUBLIC,61424,MARIGOLD ELEM.,64,0,2,61,60
6003024,BUTTE,PUBLIC,61424,MCMANUS (JOHN A.) ELE,90,0,1,89,88
6003040,BUTTE,PUBLIC,61424,NEAL DOW ELEM.,57,0,3,54,54
110551,BUTTE,PUBLIC,61424,NORD COUNTRY,20,0,0,20,20
6003073,BUTTE,PUBLIC,61424,PARKVIEW ELEM.,32,0,0,32,32
6003081,BUTTE,PUBLIC,61424,ROSEDALE ELEM.,113,0,6,107,101
6003099,BUTTE,PUBLIC,61424,SHASTA ELEM.,112,0,1,111,111
121475,BUTTE,PUBLIC,61424,SHERWOOD MONTESSORI,16,0,4,11,9
6003107,BUTTE,PUBLIC,61424,SIERRA VIEW ELEM.,88,2,7,78,78
6003115,BUTTE,PUBLIC,61432,DURHAM ELEM.,71,0,9,62,62
6003149,BUTTE,PUBLIC,61457,Concow Elementary Sch,18,0,0,18,17
6003198,BUTTE,PUBLIC,61499,MANZANITA ELEM.,37,1,0,36,35
6003214,BUTTE,PUBLIC,61507,BIRD STREET ELEM.,60,0,2,58,56
6003255,BUTTE,PUBLIC,61507,OAKDALE HEIGHTS ELEM.,64,0,5,59,55
6003263,BUTTE,PUBLIC,61507,OPHIR ELEM.,57,0,4,53,53
6003271,BUTTE,PUBLIC,61507,STANFORD AVE. ELEM.,102,3,6,93,91
6094957,BUTTE,PUBLIC,61507,WYANDOTTE AVE. ELEM.,45,1,1,43,43
6003289,BUTTE,PUBLIC,61523,WILCOX (HELEN M.) ELE,143,0,0,143,138
110338,BUTTE,PUBLIC,61531,ACHIEVE CHARTER OF PA,20,0,6,14,13
6113526,BUTTE,PUBLIC,61531,CEDARWOOD ELEM.,50,0,2,46,43
6113765,BUTTE,PUBLIC,61531,CHILDREN'S COMMUNITY,25,0,3,22,19
6003313,BUTTE,PUBLIC,61531,PARADISE ELEM.,81,0,2,78,72
6105522,BUTTE,PUBLIC,61531,PINE RIDGE SCHOOL,50,0,4,46,43
6003339,BUTTE,PUBLIC,61531,PONDEROSA ELEM.,90,0,3,80,65
102327,BUTTE,PUBLIC,61549,PLUMAS AVENUE ELEMENT,40,0,0,40,40
6003362,BUTTE,PUBLIC,61549,POPLAR AVE. ELEM.,27,0,0,27,27
6003370,BUTTE,PUBLIC,61549,SIERRA AVE ELEM,77,0,1,76,73
6002927,BUTTE,PUBLIC,73379,BERRY CREEK ELEM.,11,0,1,10,10
6003156,BUTTE,PUBLIC,75507,MCKINLEY PRIMARY,159,0,2,157,154
6973168,BUTTE,PRIVATE,61424,CHICO CHRISTIAN,46,3,1,42,42
7034820,BUTTE,PRIVATE,61424,CHICO OAKS ADVENTIST,16,0,0,16,16
7037567,BUTTE,PRIVATE,61424,KING'S CHRTN.,15,0,0,12,12
6967582,BUTTE,PRIVATE,61424,NOTRE DAME ELEM.,20,0,0,20,20
6906598,BUTTE,PRIVATE,61507,OROVILLE CHRTN.,14,0,0,14,11
6926109,BUTTE,PRIVATE,61507,SAINT THOMAS THE APOS,13,0,0,13,11
6973903,BUTTE,PRIVATE,61531,PARADISE ADVENTIST AC,10,0,0,7,7
530154,CALAVERAS,PUBLIC,10058,MOUNTAIN OAKS SCHOOL,20,0,7,10,9
6108518,CALAVERAS,PUBLIC,61564,JENNY LIND,73,0,2,70,63
6003404,CALAVERAS,PUBLIC,61564,MOKELUMNE HILL ELEM.,15,0,1,14,14
6003438,CALAVERAS,PUBLIC,61564,SAN ANDREAS ELEM.,51,0,2,48,39
6003446,CALAVERAS,PUBLIC,61564,VALLEY SPRINGS ELEM.,60,0,2,54,57
6003453,CALAVERAS,PUBLIC,61564,WEST POINT ELEM.,15,1,1,13,13
6003388,CALAVERAS,PUBLIC,61572,COPPEROPOLIS ELEM.,46,0,1,42,35
6003461,CALAVERAS,PUBLIC,61572,MARK TWAIN ELEM.,47,1,1,40,39
6003396,CALAVERAS,PUBLIC,61580,FISCHER (HAZEL) ELEM.,19,0,0,18,18
6088975,CALAVERAS,PUBLIC,61580,MICHELSON (ALBERT A.),31,0,4,27,22
7078538,CALAVERAS,PRIVATE,61572,CHRTN. FAMILY LRNG. C,17,0,1,16,16
6003495,COLUSA,PUBLIC,61598,BURCHFIELD (JAMES M.),100,0,1,99,99
6003503,COLUSA,PUBLIC,61606,MAXWELL ELEM.,26,0,0,26,25
6003511,COLUSA,PUBLIC,61614,ARBUCKLE ELEM.,88,0,0,88,88
6003537,COLUSA,PUBLIC,61614,GRAND ISLAND,11,0,0,11,10
6003552,COLUSA,PUBLIC,61622,WILLIAMS ELEM.,133,0,4,129,129
6905780,COLUSA,PRIVATE,61598,OUR LADY OF LOURDES P,11,0,0,11,11
115063,CONTRA COSTA,PUBLIC,61648,ANTIOCH CHARTER ACADE,24,0,2,22,22
6115703,CONTRA COSTA,PUBLIC,61648,ANTIOCH CHARTER ACADE,22,0,2,20,20
6003578,CONTRA COSTA,PUBLIC,61648,BELSHAW ELEM.,97,1,0,93,85
106583,CONTRA COSTA,PUBLIC,61648,CARMEN DRAGON ELEM,89,0,1,88,87
6117501,CONTRA COSTA,PUBLIC,61648,DIABLO VISTA,91,0,1,90,89
6003594,CONTRA COSTA,PUBLIC,61648,FREMONT ELEM.,92,0,0,92,91
6003602,CONTRA COSTA,PUBLIC,61648,KIMBALL ELEM.,103,0,2,101,101
6110514,CONTRA COSTA,PUBLIC,61648,LONDON (JACK) ELEM.,99,0,2,97,95
100461,CONTRA COSTA,PUBLIC,61648,LONE TREE ELEMENTARY,116,0,3,113,110
6003610,CONTRA COSTA,PUBLIC,61648,MARSH ELEM.,94,0,0,93,74
6084941,CONTRA COSTA,PUBLIC,61648,MISSION ELEM.,106,0,0,106,106
6115380,CONTRA COSTA,PUBLIC,61648,MNO GRANT ELEM.,73,0,0,73,73
6108989,CONTRA COSTA,PUBLIC,61648,MUIR (JOHN) ELEM.,73,0,0,73,70
113761,CONTRA COSTA,PUBLIC,61648,ORCHARD PARK ELEM,70,0,0,70,64
119586,CONTRA COSTA,PUBLIC,61648,R.A.A.M.P. CHARTER AC,28,0,0,28,28
6003628,CONTRA COSTA,PUBLIC,61648,SUTTER ELEM.,76,0,0,76,70
6003636,CONTRA COSTA,PUBLIC,61648,TURNER ELEM.,113,0,0,113,113
6003644,CONTRA COSTA,PUBLIC,61655,BRENTWOOD ELEM.,106,2,0,104,101
6070981,CONTRA COSTA,PUBLIC,61655,GARIN ELEM.,120,0,2,118,116
6117410,CONTRA COSTA,PUBLIC,61655,LOMA VISTA ELEMENTARY,96,0,4,92,92
108019,CONTRA COSTA,PUBLIC,61655,MARSH CREEK ELEMENTAR,124,2,0,122,105
6109730,CONTRA COSTA,PUBLIC,61655,NUNN (RON) ELEM.,96,0,5,91,91
102376,CONTRA COSTA,PUBLIC,61655,PIONEER ELEMENTARY,129,0,4,123,116
6119754,CONTRA COSTA,PUBLIC,61655,R. PAUL KREY ELEMENTA,140,0,4,136,134
6101943,CONTRA COSTA,PUBLIC,61663,DISCOVERY BAY ELEM.,60,7,0,53,53
6119838,CONTRA COSTA,PUBLIC,61663,TIMBER POINT ELEMENTA,108,7,0,98,99
6003701,CONTRA COSTA,PUBLIC,61697,RODEO HILLS ELEM.,140,0,2,135,126
6003719,CONTRA COSTA,PUBLIC,61705,KNIGHTSEN ELEM.,48,0,1,47,47
6003727,CONTRA COSTA,PUBLIC,61713,BURTON VALLEY,116,7,0,109,109
6003743,CONTRA COSTA,PUBLIC,61713,HAPPY VALLEY ELEM.,72,0,1,71,71
6003750,CONTRA COSTA,PUBLIC,61713,LAFAYETTE ELEM.,72,0,1,70,61
6003792,CONTRA COSTA,PUBLIC,61713,SPRINGHILL ELEM.,65,0,5,60,57
6003826,CONTRA COSTA,PUBLIC,61739,JOHN MUIR ELEM.,70,0,3,67,65
6003842,CONTRA COSTA,PUBLIC,61739,LAS JUNTAS ELEM.,84,0,1,83,83
6003875,CONTRA COSTA,PUBLIC,61739,MORELLO ELEM.,88,0,3,85,85
6003834,CONTRA COSTA,PUBLIC,61739,SWETT (JOHN) ELEM.,56,0,3,53,53
6003909,CONTRA COSTA,PUBLIC,61747,CAMINO PABLO ELEM.,56,2,0,54,53
6003933,CONTRA COSTA,PUBLIC,61747,LOS PERALES ELEM.,61,0,5,56,56
6003917,CONTRA COSTA,PUBLIC,61747,RHEEM (DONALD) ELEM.,63,0,2,61,61
6003958,CONTRA COSTA,PUBLIC,61754,AYERS ELEM.,67,0,1,66,66
6003966,CONTRA COSTA,PUBLIC,61754,BANCROFT ELEM.,74,0,0,72,72
6003974,CONTRA COSTA,PUBLIC,61754,BEL AIR ELEM.,81,0,0,81,79
6003982,CONTRA COSTA,PUBLIC,61754,CAMBRIDGE ELEM.,120,0,0,120,115
106088,CONTRA COSTA,PUBLIC,61754,DELTA VIEW ELEM.,160,0,3,157,154
6004048,CONTRA COSTA,PUBLIC,61754,EL MONTE ELEM.,82,0,1,80,70
6004055,CONTRA COSTA,PUBLIC,61754,FAIR OAKS ELEM.,68,0,0,67,65
6112395,CONTRA COSTA,PUBLIC,61754,GREGORY GARDENS ELEM.,69,0,1,68,68
6004097,CONTRA COSTA,PUBLIC,61754,HIDDEN VALLEY ELEM.,130,0,0,130,128
6004105,CONTRA COSTA,PUBLIC,61754,HIGHLANDS ELEM.,99,0,0,98,98
6004121,CONTRA COSTA,PUBLIC,61754,HOLBROOK ELEM.,73,0,0,71,62
6004154,CONTRA COSTA,PUBLIC,61754,MEADOW HOMES ELEM.,160,0,0,160,155
6004162,CONTRA COSTA,PUBLIC,61754,MONTE GARDENS ELEM.,90,0,1,89,89
6004170,CONTRA COSTA,PUBLIC,61754,MOUNTAIN VIEW ELEM.,64,1,0,63,62
6004188,CONTRA COSTA,PUBLIC,61754,MT. DIABLO ELEM.,125,0,3,122,122
6004246,CONTRA COSTA,PUBLIC,61754,PLEASANT HILL ELEM.,123,0,6,115,117
6096226,CONTRA COSTA,PUBLIC,61754,RIO VISTA ELEM.,64,0,0,64,64
6004253,CONTRA COSTA,PUBLIC,61754,SEQUOIA ELEM.,90,0,1,89,89
6004295,CONTRA COSTA,PUBLIC,61754,SHORE ACRES ELEM.,120,0,0,120,117
6004303,CONTRA COSTA,PUBLIC,61754,SILVERWOOD ELEM.,68,0,3,65,64
6004311,CONTRA COSTA,PUBLIC,61754,STRANDWOOD ELEM.,88,1,12,75,75
6004329,CONTRA COSTA,PUBLIC,61754,SUN TERRACE ELEM.,133,0,0,133,129
6004337,CONTRA COSTA,PUBLIC,61754,VALHALLA ELEM.,66,0,1,65,57
6004345,CONTRA COSTA,PUBLIC,61754,VALLE VERDE ELEM.,59,0,2,57,55
6004360,CONTRA COSTA,PUBLIC,61754,WALNUT ACRES ELEM.,95,0,4,91,88
6004378,CONTRA COSTA,PUBLIC,61754,WESTWOOD ELEM.,62,0,0,60,58
6004394,CONTRA COSTA,PUBLIC,61754,WOODSIDE ELEM.,67,0,0,60,58
6004402,CONTRA COSTA,PUBLIC,61754,WREN AVE. ELEM.,60,0,3,57,57
6004410,CONTRA COSTA,PUBLIC,61754,YGNACIO VALLEY ELEM.,90,0,4,86,85
6096234,CONTRA COSTA,PUBLIC,61762,GEHRINGER ELEM.,105,0,1,104,104
110684,CONTRA COSTA,PUBLIC,61762,IRON HORSE ELEM.,100,1,2,97,97
6110803,CONTRA COSTA,PUBLIC,61762,LAUREL ELEM.,137,0,12,125,125
6004428,CONTRA COSTA,PUBLIC,61762,OAKLEY ELEM.,74,0,3,71,71
6110811,CONTRA COSTA,PUBLIC,61762,VINTAGE PARKWAY ELEM.,80,0,0,80,70
6004444,CONTRA COSTA,PUBLIC,61770,DEL REY ELEM.,56,0,0,56,55
6004451,CONTRA COSTA,PUBLIC,61770,GLORIETTA ELEM.,56,0,3,53,53
6004501,CONTRA COSTA,PUBLIC,61770,SLEEPY HOLLOW ELEM.,56,0,5,51,51
6066583,CONTRA COSTA,PUBLIC,61770,WAGNER RANCH ELEM.,58,0,2,56,53
6098578,CONTRA COSTA,PUBLIC,61788,FOOTHILL ELEM.,60,0,0,60,59
6004527,CONTRA COSTA,PUBLIC,61788,HEIGHTS ELEM.,96,0,0,96,96
6004535,CONTRA COSTA,PUBLIC,61788,HIGHLANDS ELEM.,109,0,1,108,106
6004543,CONTRA COSTA,PUBLIC,61788,LOS MEDANOS ELEM.,128,0,0,128,125
116863,CONTRA COSTA,PUBLIC,61788,MARINA VISTA ELEM,107,0,1,106,103
6004568,CONTRA COSTA,PUBLIC,61788,PARKSIDE ELEM.,101,0,0,101,90
6109383,CONTRA COSTA,PUBLIC,61788,STONEMAN ELEM.,80,0,0,78,79
6004576,CONTRA COSTA,PUBLIC,61788,WILLOW COVE ELEM.,108,0,0,108,106
6004600,CONTRA COSTA,PUBLIC,61796,BAYVIEW ELEM.,87,0,0,87,87
6114094,CONTRA COSTA,PUBLIC,61796,CHAVEZ ELEM.,95,0,0,95,95
6004659,CONTRA COSTA,PUBLIC,61796,COLLINS ELEM.,50,0,3,46,45
6004667,CONTRA COSTA,PUBLIC,61796,CORONADO ELEM.,71,0,0,71,70
6004691,CONTRA COSTA,PUBLIC,61796,DOVER ELEM.,116,2,0,114,112
6057210,CONTRA COSTA,PUBLIC,61796,DOWNER ELEM.,93,0,0,93,93
6004733,CONTRA COSTA,PUBLIC,61796,ELLERHORST ELEM.,51,0,3,48,48
6004758,CONTRA COSTA,PUBLIC,61796,FAIRMONT ELEM.,83,1,0,82,82
6004766,CONTRA COSTA,PUBLIC,61796,FORD ELEM.,48,0,0,48,48
6004774,CONTRA COSTA,PUBLIC,61796,GRANT ELEM.,102,0,0,101,101
6112015,CONTRA COSTA,PUBLIC,61796,HANNA RANCH ELEM.,72,0,1,71,71
6004782,CONTRA COSTA,PUBLIC,61796,HARDING ELEM.,39,0,0,39,39
6004741,CONTRA COSTA,PUBLIC,61796,HIGHLAND ELEM.,73,1,0,72,72
6004808,CONTRA COSTA,PUBLIC,61796,KENSINGTON ELEM.,72,0,5,67,67
6004915,CONTRA COSTA,PUBLIC,61796,KING ELEM.,68,0,0,67,67
6004824,CONTRA COSTA,PUBLIC,61796,LAKE ELEM.,72,0,0,72,72
6004832,CONTRA COSTA,PUBLIC,61796,LINCOLN ELEM.,64,0,0,64,60
6097141,CONTRA COSTA,PUBLIC,61796,LUPINE HILLS ELEM.,67,0,0,67,66
6004840,CONTRA COSTA,PUBLIC,61796,MADERA ELEM.,91,0,4,87,87
6004857,CONTRA COSTA,PUBLIC,61796,MIRA VISTA ELEM.,54,0,1,53,53
6004865,CONTRA COSTA,PUBLIC,61796,MONTALVIN MANOR ELEM.,70,0,0,69,67
6004873,CONTRA COSTA,PUBLIC,61796,MURPHY ELEM.,68,0,0,66,67
6004881,CONTRA COSTA,PUBLIC,61796,NYSTROM ELEM.,77,0,0,77,74
6099717,CONTRA COSTA,PUBLIC,61796,OHLONE ELEM.,68,0,0,67,68
6004899,CONTRA COSTA,PUBLIC,61796,OLINDA ELEM.,37,0,1,36,35
6004907,CONTRA COSTA,PUBLIC,61796,PERES ELEM.,80,0,0,80,77
110973,CONTRA COSTA,PUBLIC,61796,RICHMOND COLLEGE PREP,42,0,0,39,38
6004931,CONTRA COSTA,PUBLIC,61796,RIVERSIDE ELEM.,58,0,0,57,53
6004956,CONTRA COSTA,PUBLIC,61796,SHANNON ELEM.,38,0,0,38,37
6004964,CONTRA COSTA,PUBLIC,61796,SHELDON ELEM.,60,0,0,60,60
6004972,CONTRA COSTA,PUBLIC,61796,STEGE ELEM.,55,0,0,55,50
6004980,CONTRA COSTA,PUBLIC,61796,STEWART ELEM.,40,0,0,40,39
6004998,CONTRA COSTA,PUBLIC,61796,TARA HILLS ELEM.,84,0,1,83,80
6005003,CONTRA COSTA,PUBLIC,61796,VALLEY VIEW ELEM.,38,0,2,36,33
6005011,CONTRA COSTA,PUBLIC,61796,VERDE ELEM.,48,0,0,48,47
6005037,CONTRA COSTA,PUBLIC,61796,WASHINGTON ELEM.,73,0,0,72,70
6005045,CONTRA COSTA,PUBLIC,61796,WILSON ELEM.,98,0,0,98,96
6005060,CONTRA COSTA,PUBLIC,61804,ALAMO ELEM.,52,1,0,50,51
6066591,CONTRA COSTA,PUBLIC,61804,ARMSTRONG (NEIL A.) E,104,0,8,96,96
6005102,CONTRA COSTA,PUBLIC,61804,BALDWIN (JOHN) ELEM.,72,1,1,70,70
6100952,CONTRA COSTA,PUBLIC,61804,BOLLINGER CANYON ELEM,95,0,5,90,83
6005086,CONTRA COSTA,PUBLIC,61804,COUNTRY CLUB ELEM.,92,0,2,89,89
6117485,CONTRA COSTA,PUBLIC,61804,COYOTE CREEK SCHOOL,154,0,6,148,148
119032,CONTRA COSTA,PUBLIC,61804,CREEKSIDE ELEMENTARY,73,3,0,70,66
6108161,CONTRA COSTA,PUBLIC,61804,GOLDEN VIEW ELEM.,88,0,0,84,80
6005094,CONTRA COSTA,PUBLIC,61804,GREEN VALLEY ELEM.,104,0,3,98,97
6096036,CONTRA COSTA,PUBLIC,61804,GREENBROOK ELEM.,92,0,0,92,88
102566,CONTRA COSTA,PUBLIC,61804,HIDDEN HILLS ELEMENTA,182,0,2,172,162
113589,CONTRA COSTA,PUBLIC,61804,LIVE OAK ELEMENTARY,182,0,0,182,181
6005128,CONTRA COSTA,PUBLIC,61804,MONTAIR ELEM.,71,0,3,67,59
6097158,CONTRA COSTA,PUBLIC,61804,MONTEVIDEO ELEM.,104,0,0,104,103
109173,CONTRA COSTA,PUBLIC,61804,QUAIL RUN ELEM.,173,0,8,164,153
6005136,CONTRA COSTA,PUBLIC,61804,RANCHO ROMERO ELEM.,70,0,0,68,70
6110449,CONTRA COSTA,PUBLIC,61804,SYCAMORE VALLEY ELEM.,103,0,0,103,102
6114326,CONTRA COSTA,PUBLIC,61804,TASSAJARA HILLS ELEM.,90,0,5,85,85
6089130,CONTRA COSTA,PUBLIC,61804,TWIN CREEKS ELEM.,78,0,2,71,69
6005151,CONTRA COSTA,PUBLIC,61804,VISTA GRANDE ELEM.,103,0,1,102,92
6071039,CONTRA COSTA,PUBLIC,61804,WALT DISNEY ELEM.,61,0,0,61,61
6005169,CONTRA COSTA,PUBLIC,61812,BUENA VISTA ELEM.,84,2,3,79,79
6005177,CONTRA COSTA,PUBLIC,61812,INDIAN VALLEY ELEM.,92,0,9,83,82
6005185,CONTRA COSTA,PUBLIC,61812,MURWOOD ELEM.,65,0,8,57,57
6005193,CONTRA COSTA,PUBLIC,61812,PARKMEAD ELEM.,74,0,9,65,64
6005243,CONTRA COSTA,PUBLIC,61812,WALNUT HEIGHTS ELEM.,72,0,5,67,67
7101801,CONTRA COSTA,PRIVATE,61648,CORNERSTONE CHRISTIAN,36,0,1,35,35
6933410,CONTRA COSTA,PRIVATE,61648,HERITAGE BAPTIST ACAD,12,0,0,12,12
6906622,CONTRA COSTA,PRIVATE,61648,HILLTOP CHRTN.,14,0,1,13,13
6967640,CONTRA COSTA,PRIVATE,61648,HOLY ROSARY SCH.,44,0,2,42,42
7032378,CONTRA COSTA,PRIVATE,61655,DAINTY CTR. / WILLOW,18,0,0,18,18
7072507,CONTRA COSTA,PRIVATE,61655,GOLDEN HILLS CHRISTIA,29,0,4,25,25
6133318,CONTRA COSTA,PRIVATE,61655,TRINITY CHRISTIAN SCH,34,0,1,33,25
6970669,CONTRA COSTA,PRIVATE,61697,SAINT PATRICK'S,38,0,0,38,38
6977953,CONTRA COSTA,PRIVATE,61713,CHILD DAY SCH.,11,0,0,11,11
6133110,CONTRA COSTA,PRIVATE,61713,CONTRA COSTA JEWISH D,17,1,2,8,8
6998199,CONTRA COSTA,PRIVATE,61713,MEHER SCH.,40,0,4,36,36
6972491,CONTRA COSTA,PRIVATE,61713,SAINT PERPETUA,22,0,1,21,21
207501,CONTRA COSTA,PRIVATE,61721,MONTESSORI OF BRENTWO,27,0,0,27,27
6969919,CONTRA COSTA,PRIVATE,61739,SAINT CATHERINE OF SI,24,0,0,24,24
7085053,CONTRA COSTA,PRIVATE,61754,CALVARY CHRTN.,12,0,0,12,12
6989867,CONTRA COSTA,PRIVATE,61754,CALVARY TEMPLE CHRTN.,23,0,0,23,19
6967624,CONTRA COSTA,PRIVATE,61754,CHRIST THE KING,36,0,1,35,34
6998165,CONTRA COSTA,PRIVATE,61754,CONCORD CHRTN,10,0,1,9,9
6955546,CONTRA COSTA,PRIVATE,61754,DIABLO VALLEY MONTESS,12,0,2,10,10
6933436,CONTRA COSTA,PRIVATE,61754,KINGS VALLEY CHRTN.,27,0,0,27,26
7099229,CONTRA COSTA,PRIVATE,61754,NORTHCREEK ACADEMY,40,0,3,37,37
6973911,CONTRA COSTA,PRIVATE,61754,PLEASANT HILL ADVENTI,11,0,0,11,9
6967673,CONTRA COSTA,PRIVATE,61754,QUEEN OF ALL SAINTS,15,0,0,15,15
6967681,CONTRA COSTA,PRIVATE,61754,SAINT AGNES,36,0,0,36,36
6967616,CONTRA COSTA,PRIVATE,61754,SEVEN HILLS ELEM.,34,0,2,32,32
6967657,CONTRA COSTA,PRIVATE,61754,ST. FRANCIS OF ASSISI,36,0,0,36,35
6977961,CONTRA COSTA,PRIVATE,61754,TABERNACLE CHRISTIAN,56,1,1,54,54
7092109,CONTRA COSTA,PRIVATE,61754,WOOD ROSE ACADEMY,11,0,0,11,11
6987242,CONTRA COSTA,PRIVATE,61754,YGNACIO VALLEY CHRTN.,14,0,0,14,13
6994818,CONTRA COSTA,PRIVATE,61788,CHRTN. CTR.,15,0,0,9,9
7081862,CONTRA COSTA,PRIVATE,61788,RAILROAD JUNCTION,15,0,0,15,15
6965933,CONTRA COSTA,PRIVATE,61788,SAINT PETER MARTYR EL,21,0,0,20,16
6998157,CONTRA COSTA,PRIVATE,61796,CANTERBURY,13,0,0,13,13
6972319,CONTRA COSTA,PRIVATE,61796,CRESTMONT,10,0,3,7,7
6918619,CONTRA COSTA,PRIVATE,61796,EAST BAY WALDORF,20,0,15,5,4
6972335,CONTRA COSTA,PRIVATE,61796,EL SOBRANTE CHRTN. EL,23,0,0,23,22
7020043,CONTRA COSTA,PRIVATE,61796,LA PETITE ACAD.,14,0,0,14,13
7103161,CONTRA COSTA,PRIVATE,61796,MONTESSORI FAMILY SCH,10,0,1,9,9
6958987,CONTRA COSTA,PRIVATE,61796,PROSPECT SIERRA SCH.,39,0,0,38,37
6969927,CONTRA COSTA,PRIVATE,61796,SAINT CORNELIUS,27,0,0,27,27
6972442,CONTRA COSTA,PRIVATE,61796,SAINT DAVID'S ELEM.,25,0,1,24,19
6972467,CONTRA COSTA,PRIVATE,61796,SAINT JEROME,16,0,0,16,16
6967699,CONTRA COSTA,PRIVATE,61796,SAINT JOHN THE BAPTIS,24,0,0,20,23
6972475,CONTRA COSTA,PRIVATE,61796,SAINT JOSEPH,36,0,0,36,36
6972483,CONTRA COSTA,PRIVATE,61796,SAINT PAUL ELEM.,14,0,0,14,14
6906713,CONTRA COSTA,PRIVATE,61796,TEHIYAH DAY,31,0,1,27,24
6910582,CONTRA COSTA,PRIVATE,61796,VISTA CHRTN.,10,0,0,10,9
6903991,CONTRA COSTA,PRIVATE,61796,WINDRUSH,21,0,3,18,18
6131270,CONTRA COSTA,PRIVATE,61804,MONTESSORI SCHOOL OF,12,0,0,12,12
6972459,CONTRA COSTA,PRIVATE,61804,SAINT ISIDORE ELEM.,68,1,1,66,66
6906689,CONTRA COSTA,PRIVATE,61804,SAN RAMON VALLEY CHRT,27,0,1,26,25
6967632,CONTRA COSTA,PRIVATE,61812,DORRIS-EATON SCH.,27,0,0,27,27
7092414,CONTRA COSTA,PRIVATE,61812,JEWISH COMMUNITY CTR.,11,0,0,10,11
6967665,CONTRA COSTA,PRIVATE,61812,PALMER SCH.,27,0,1,26,25
6967707,CONTRA COSTA,PRIVATE,61812,SAINT MARY'S,24,0,0,24,24
6972517,CONTRA COSTA,PRIVATE,61812,WALNUT CREEK CHRTN. A,23,0,0,23,23
830059,DEL NORTE,PUBLIC,10082,CASTLE ROCK,10,0,4,6,6
6005391,DEL NORTE,PUBLIC,61820,HAMILTON (JOE) ELEM.,52,0,3,49,49
6005417,DEL NORTE,PUBLIC,61820,KEATING (MARGARET) EL,18,0,3,15,15
6005375,DEL NORTE,PUBLIC,61820,MAXWELL (BESS) ELEM.,53,0,2,51,50
6113013,DEL NORTE,PUBLIC,61820,PEACOCK (MARY) ELEM.,53,0,2,51,51
6005433,DEL NORTE,PUBLIC,61820,PINE GROVE ELEM.,28,0,0,28,28
6005441,DEL NORTE,PUBLIC,61820,REDWOOD ELEM.,54,0,5,49,49
6005458,DEL NORTE,PUBLIC,61820,SMITH RIVER ELEM.,27,0,1,26,26
6903736,DEL NORTE,PRIVATE,61820,FOURSQUARE CHRTN. SCH,14,0,2,9,8
930123,EL DORADO,PUBLIC,10090,CHARTER COMMUNITY & E,12,0,7,4,4
6107361,EL DORADO,PUBLIC,61838,BLUE OAK,73,1,8,64,61
6005474,EL DORADO,PUBLIC,61838,BROOKS (WILLIAM) ELEM,75,0,12,63,63
6005466,EL DORADO,PUBLIC,61838,BUCKEYE ELEM.,87,0,7,75,59
111724,EL DORADO,PUBLIC,61838,CALIFORNIA MONTESSORI,50,0,9,41,41
107227,EL DORADO,PUBLIC,61838,CHARTER MONTESSORI,47,0,2,44,43
100024,EL DORADO,PUBLIC,61838,OAK MEADOW ELEMENTARY,125,0,1,124,124
6110456,EL DORADO,PUBLIC,61838,SILVA VALLEY,97,0,1,96,96
6005482,EL DORADO,PUBLIC,61846,CAMINO ELEM.,47,0,2,45,41
6005508,EL DORADO,PUBLIC,61879,GOLD OAK ELEM.,48,0,4,44,35
6110167,EL DORADO,PUBLIC,61887,SUTTER'S MILL ELEM.,81,0,20,61,61
6005540,EL DORADO,PUBLIC,61903,BIJOU COMMUNITY SCHOO,117,0,5,112,105
110155,EL DORADO,PUBLIC,61903,LAKE TAHOE ENVIROMENT,63,0,12,49,49
6095301,EL DORADO,PUBLIC,61903,SIERRA HOUSE ELEM.,82,0,4,77,72
6005573,EL DORADO,PUBLIC,61903,TAHOE VALLEY ELEM.,101,0,2,99,87
6005581,EL DORADO,PUBLIC,61911,LATROBE ELEM.,14,0,0,14,14
6106678,EL DORADO,PUBLIC,61929,INDIAN CREEK ELEM.,142,0,5,136,122
6005631,EL DORADO,PUBLIC,61945,PIONEER ELEM.,25,0,4,21,21
6005656,EL DORADO,PUBLIC,61952,SCHNELL (LOUISIANA) E,92,0,11,81,81
6005664,EL DORADO,PUBLIC,61952,SIERRA ELEM.,74,0,4,70,70
6005680,EL DORADO,PUBLIC,61960,PINEWOOD ELEM.,90,6,0,84,81
6098693,EL DORADO,PUBLIC,61978,GREEN VALLEY ELEM.,94,0,12,82,81
6005706,EL DORADO,PUBLIC,61978,JACKSON ELEM.,57,0,10,47,47
